LANG_ISO,y_obs,y_hat,y_avg,residual,y_hat_50,y_avg_50,change in rank in 50 years,change in expectation of rank in 50 years,y_hat_100,y_avg_100,change in rank in 100 years,change in expectation of rank in 100 years
grz,3,3,2.72780132132569,0,3,2.72744914737409,0,-0.0003521739516,3,2.72739446131153,0,-0.00040686001416
gsl,1,1,1.00464889998669,0,1,1.00465566863363,0,6.76864694004742E-06,1,1.00466382943225,0,1.49294455600302E-05
gsn,1,1,1.00956267135758,0,1,1.00954942604297,0,-1.32453146099998E-05,1,1.00954631587145,0,-1.63554861301041E-05
gsp,1,1,1.05444696840877,0,1,1.05435653435462,0,-9.04340541501014E-05,1,1.05435474439873,0,-9.2224010040054E-05
gsw,1,1,1.00000299625876,0,1,1.00000297578595,0,-2.04728098918139E-08,1,1.00000296996739,0,-2.62913699700107E-08
gta,2,2,1.74242640896402,0,2,1.85270852149953,0,0.11028211253551,2,1.92711218613259,0,0.18468577716857
gua,2,1,1.23466747870697,1,1,1.24229189408621,0,0.00762441537924,1,1.24208938485537,0,0.0074219061484
guc,1,1,1.00130552381069,0,1,1.00443626975245,0,0.00313074594176,1,1.00906990387135,0,0.00776438006066
gud,1,1,1.00132820794581,0,1,1.00131571782666,0,-1.24901191498328E-05,1,1.00131130670545,0,-1.69012403599122E-05
gue,1,1,1.03740120089445,0,1,1.03741676787567,0,1.55669812200721E-05,1,1.03742717990462,0,2.59790101699853E-05
guf,1,1,1.02544709007057,0,1,1.02547815832162,0,3.1068251049815E-05,1,1.02549142547696,0,4.43354063899282E-05
gug,1,1,1.00135574600886,0,1,1.02094820203634,0,0.01959245602748,1,1.07709227727735,0,0.07573653126849
guh,1,1,1.00715413050411,0,1,1.00732410746932,0,0.00016997696521,1,1.00742052977999,0,0.00026639927588
gui,1,1,1.01660333805918,0,1,1.0480371134932,0,0.03143377543402,1,1.09016019501524,0,0.07355685695606
guj,1,1,1.00001467574508,0,1,1.00001857227027,0,3.89652518983929E-06,1,1.00002156649928,0,6.89075419990637E-06
guk,1,1,1.02115664876569,0,1,1.02791089585661,0,0.00675424709092,1,1.03128815671717,0,0.01013150795148
gul,1,1,1.52136948572055,0,1,1.52082250968184,0,-0.00054697603871,1,1.520735634859,0,-0.00063385086155
gum,1,1,1.01550797719626,0,1,1.06032493669976,0,0.0448169595035,1,1.12596080288478,0,0.11045282568852
gun,1,1,1.13499052694527,0,1,1.41347863499811,0,0.27848810805284,2,1.68383448058836,1,0.54884395364309
guo,1,1,1.10161267117128,0,1,1.14367575231229,0,0.04206308114101,1,1.17283056149657,0,0.07121789032529
gup,1,1,1.00305647814634,0,1,1.00306115439415,0,4.67624780986498E-06,1,1.00306188982084,0,5.41167450007762E-06
guq,1,1,1.20445992729729,0,1,1.59155376285611,0,0.38709383555882,2,1.92242400217661,1,0.71796407487932
gur,1,1,1.00011988889393,0,1,1.00011922515222,0,-6.63741710038579E-07,1,1.00011920349033,0,-6.85403600098056E-07
gut,1,1,1.06067659576322,0,1,1.060596871029,0,-7.97247342201324E-05,1,1.06059298605198,0,-8.36097112399958E-05
guu,1,1,1.01831049506839,0,1,1.01971222617038,0,0.00140173110199,1,1.02065262153177,0,0.00234212646338
guw,1,1,1.00209108626051,0,1,1.00245866344176,0,0.00036757718125,1,1.00280239464641,0,0.0007113083859
gux,1,1,1.00005559514224,0,1,1.00009332253813,0,3.77273958900304E-05,1,1.00011478883804,0,5.91936957998751E-05
guz,1,1,1.00040965864341,0,1,1.0004133551225,0,3.69647909015391E-06,1,1.00041221508324,0,2.55643983004816E-06
gva,2,1,1.14799770383684,1,1,1.28737836390105,0,0.13938066006421,1,1.40790497464919,0,0.25990727081235
gvc,1,1,1.06104857000496,0,1,1.07253798302701,0,0.01148941302205,1,1.08118837634428,0,0.02013980633932
gve,1,1,1.02157958155411,0,1,1.0215739959091,0,-5.58564501007552E-06,1,1.02157198047958,0,-7.60107453001702E-06
gvf,1,1,1.0000000827586,0,1,1.00000008297697,0,2.18369988758127E-10,1,1.00000008302638,0,2.6778002037986E-10
gvj,1,2,1.65281027288617,-1,2,2.10373911602401,0,0.45092884313784,2,2.37872741746068,0,0.72591714457451
gvl,1,1,1.0037610118428,0,1,1.00373263705148,0,-2.83747913198962E-05,1,1.00372199357441,0,-3.90182683900342E-05
gvm,2,1,1.02139848530606,1,1,1.021774436231,0,0.00037595092494,1,1.02177399065787,0,0.00037550535181
gvn,1,1,1.23344218933477,0,1,1.23343608585778,0,-6.1034769900381E-06,1,1.23345646506236,0,1.42757275900518E-05
gvo,1,1,1.377174255932,0,2,1.82673730978971,1,0.44956305385771,2,2.14216491583497,1,0.76499065990297
gvp,2,1,1.44410701026282,1,2,1.92968723436949,1,0.48558022410667,2,2.25295503841507,1,0.80884802815225
gvr,1,1,1.00029036155331,0,1,1.00029016780923,0,-1.93744080112523E-07,1,1.00029006447051,0,-2.97082800138071E-07
gwa,1,1,1.00420600743852,0,1,1.00419307179046,0,-1.29356480600418E-05,1,1.00417733804364,0,-2.86693948798877E-05
gwb,1,1,1.31585050097714,0,1,1.31457692441892,0,-0.00127357655822,1,1.31435387010748,0,-0.00149663086966
gwc,1,1,1.00538315929839,0,1,1.00539382984876,0,1.06705503699622E-05,1,1.00539521720943,0,1.20579110400865E-05
gwd,1,1,1.00280955301696,0,1,1.00280374355608,0,-5.80946088013512E-06,1,1.00280393473358,0,-5.61828338008219E-06
gwe,2,1,1.08628159874412,1,1,1.08576504693691,0,-0.00051655180721,1,1.08564531282407,0,-0.00063628592005
gwf,1,1,1.25727092779984,0,1,1.25785027939967,0,0.00057935159983,1,1.25798909325637,0,0.00071816545653
gwg,1,1,1.03213300837846,0,1,1.0319437873066,0,-0.00018922107186,1,1.03193276130733,0,-0.00020024707113
gwi,1,1,1.37788198591118,0,1,1.37770564751857,0,-0.00017633839261,1,1.37766040853325,0,-0.00022157737793
gwj,1,1,1.05712640274966,0,1,1.05782003488854,0,0.00069363213888,1,1.0577276573054,0,0.00060125455574
gwn,1,1,1.00483770554763,0,1,1.00555214742628,0,0.00071444187865,1,1.00610801560027,0,0.00127031005264
gwr,1,1,1.00060289426446,0,1,1.00059507595663,0,-7.81830783003201E-06,1,1.00059404567967,0,-8.84858478999995E-06
gwt,1,1,1.01710052299688,0,1,1.01715360964327,0,5.30866463901436E-05,1,1.01717168387426,0,7.11608773800165E-05
gww,2,2,1.80879980911597,0,2,1.80874193432494,0,-5.78747910300326E-05,2,1.80880772566805,0,7.91655207987851E-06
gwx,1,1,1.00100296065319,0,1,1.00105278308562,0,4.98224324299024E-05,1,1.00105084771589,0,4.78870626998695E-05
gxx,1,1,1.0004982121946,0,1,1.00049309345692,0,-5.11873767994331E-06,1,1.00049176801979,0,-6.44417480999415E-06
gya,1,1,1.00047709536908,0,1,1.0007417870388,0,0.00026469166972,1,1.00088458336706,0,0.00040748799798
gyb,1,1,1.00044007692281,0,1,1.00043972616262,0,-3.50760190004351E-07,1,1.00043963009923,0,-4.46823579913769E-07
gyd,2,1,1.28491189416406,1,1,1.28507632270591,0,0.00016442854185,1,1.28515577903432,0,0.00024388487026
gye,2,1,1.43097096872817,1,1,1.43015823973887,0,-0.0008127289893,1,1.42978244508206,0,-0.00118852364611
gyg,1,1,1.00732842680671,0,1,1.00736604881557,0,3.76220088600387E-05,1,1.00737854085695,0,5.01140502400244E-05
gyi,1,1,1.03032237564682,0,1,1.03020700278711,0,-0.00011537285971,1,1.03014659677778,0,-0.00017577886904
gyl,1,1,1.00560912826757,0,1,1.00556803202248,0,-4.10962450900776E-05,1,1.00556249689522,0,-4.66313723501699E-05
gym,1,1,1.0104426658512,0,1,1.010484241208,0,4.15753567999388E-05,1,1.01049311269587,0,5.04468446700379E-05
gyn,1,1,1.00064771029124,0,1,1.0016262896324,0,0.00097857934116,1,1.00283393480317,0,0.00218622451193
gyr,1,1,1.14745718875293,0,1,1.27071669472544,0,0.12325950597251,1,1.3713438193241,0,0.22388663057117
gza,1,1,1.15476907777904,0,1,1.15434038236338,0,-0.00042869541566,1,1.15411493901963,0,-0.00065413875941
gzi,1,1,1.05902693379784,0,1,1.05891959464385,0,-0.00010733915399,1,1.05891764610398,0,-0.00010928769386
gzn,1,1,1.07092300951102,0,1,1.07120161673019,0,0.00027860721917,1,1.07129047532607,0,0.00036746581505
haa,2,3,2.49273043976544,-1,3,2.49225505843829,0,-0.00047538132715,3,2.49216610103338,0,-0.00056433873206
hac,1,1,1.00740265135666,0,1,1.00743684923169,0,3.41978750300065E-05,1,1.00745170390604,0,4.90525493799243E-05
had,1,1,1.02026257842154,0,1,1.02033128348712,0,6.87050655800991E-05,1,1.02035102654426,0,8.84481227199085E-05
hae,1,1,1.00021048565969,0,1,1.0003438255612,0,0.00013333990151,1,1.00041612288306,0,0.00020563722337
hag,1,1,1.15448900570937,0,1,1.15461913987221,0,0.00013013416284,1,1.15453179060441,0,4.2784895039949E-05
hah,1,1,1.00530351930748,0,1,1.00530617928358,0,2.65997610005009E-06,1,1.00530616327034,0,2.64396285998281E-06
haj,1,1,1.00904286748604,0,1,1.00899186221308,0,-5.10052729600918E-05,1,1.00897835087794,0,-6.45166081001403E-05
hal,1,1,1.01134552924349,0,1,1.01137583934471,0,3.03101012200102E-05,1,1.01138685534193,0,4.13260984399866E-05
ham,1,1,1.00100936025333,0,1,1.001010283825,0,9.23571669808609E-07,1,1.00100984150523,0,4.81251899886459E-07
han,1,1,1.00325260731374,0,1,1.00329498237225,0,4.23750585099025E-05,1,1.00328719499251,0,3.45876787699595E-05
hao,1,1,1.00083333563966,0,1,1.00083277994787,0,-5.55691789916324E-07,1,1.00083258423453,0,-7.51405129895133E-07
hap,1,1,1.06437374713535,0,1,1.06440441606296,0,3.06689276099448E-05,1,1.06441811587186,0,4.43687365099255E-05
haq,1,1,1.00031635932461,0,1,1.00031598138757,0,-3.77937040108023E-07,1,1.00031519857465,0,-1.16074996014959E-06
har,1,1,1.06824771609182,0,1,1.08657966773514,0,0.01833195164332,1,1.09543697532006,0,0.02718925922824
has,1,1,1.4035086538264,0,1,1.40369517954553,0,0.00018652571913,1,1.40367164925251,0,0.00016299542611
hat,1,1,1.00000006658459,0,1,1.00000006575561,0,-8.28979995759482E-10,1,1.00000006558598,0,-9.9861008351354E-10
hau,1,1,1.00000133465688,0,1,1.00000188650459,0,5.51847710195119E-07,1,1.00000230141022,0,9.66753340048143E-07
hav,1,1,1.00368094023115,0,1,1.00365784489242,0,-2.3095338729906E-05,1,1.00365264026703,0,-2.82999641199044E-05
haw,1,1,1.52664439387512,0,1,1.52454961478532,0,-0.0020947790898,1,1.52380479367572,0,-0.0028396001994
hay,1,1,1.00048718441359,0,1,1.00048526998668,0,-1.91442691011012E-06,1,1.00048371197894,0,-3.47243465004254E-06
haz,1,1,1.00029534392099,0,1,1.00029423812876,0,-1.10579223000506E-06,1,1.00029427903606,0,-1.06488493001322E-06
hba,1,1,1.00401131098896,0,1,1.00403340135564,0,2.20903666801053E-05,1,1.00403532139205,0,2.40104030901911E-05
hbb,1,1,1.00338537164441,0,1,1.00339491780509,0,9.54616067994074E-06,1,1.00339351385536,0,8.14221094991297E-06
hbn,1,1,1.04044769163248,0,1,1.04054568164719,0,9.79900147100032E-05,1,1.04056209811171,0,0.00011440647923
hbu,1,1,1.08480017854911,0,1,1.08510237704612,0,0.00030219849701,1,1.08517845742741,0,0.0003782788783
hch,1,1,1.04206015482223,0,1,1.04198013828082,0,-8.00165414098775E-05,1,1.0419536445765,0,-0.00010651024573
hdn,2,2,2.1070833983139,0,2,2.10675874395668,0,-0.00032465435722,2,2.10665847123738,0,-0.00042492707652
hdy,1,1,1.00013505295732,0,1,1.00013440999258,0,-6.4296474011627E-07,1,1.00013419486288,0,-8.58094440170376E-07
hea,1,1,1.00105557862526,0,1,1.00105844049004,0,2.86186478004602E-06,1,1.0010592087599,0,3.63013463999806E-06
heb,1,1,1.001064145795,0,1,1.00107945137753,0,1.53055825300452E-05,1,1.00108285588002,0,1.87100850199684E-05
hed,1,1,1.00921449696944,0,1,1.00916185241232,0,-5.26445571200629E-05,1,1.00915197416633,0,-6.25228031101432E-05
heg,1,1,1.06446501122618,0,1,1.06482163302268,0,0.0003566217965,1,1.06490747198513,0,0.00044246075895
heh,1,1,1.00741452398067,0,1,1.00215266309103,0,-0.00526186088964,1,1.00214914398317,0,-0.0052653799975
hei,1,1,1.14417884975821,0,1,1.144133413971,0,-4.54357872099465E-05,1,1.14410250545686,0,-7.63443013498399E-05
hem,1,1,1.00194557694418,0,1,1.00194638291112,0,8.0596693985413E-07,1,1.00194384216584,0,-1.73477834009006E-06
her,1,1,1.00589111655888,0,1,1.00777532810315,0,0.00188421154427,1,1.00881324279471,0,0.00292212623583
hgm,1,1,1.01517819566654,0,1,1.01592292654943,0,0.00074473088289,1,1.01589435136809,0,0.00071615570155
hgw,1,1,1.00949890694104,0,1,1.00949678673102,0,-2.12021001999574E-06,1,1.00949429389817,0,-4.61304287013853E-06
hhi,1,2,1.69632119325865,-1,2,1.69590893470726,0,-0.00041225855139,2,1.69585657482407,0,-0.00046461843458
hhy,1,1,1.25462337351314,0,1,1.25459056070218,0,-3.28128109601256E-05,1,1.25457386084603,0,-4.95126671100632E-05
hia,1,1,1.00319675268639,0,1,1.00319001454162,0,-6.73814477014645E-06,1,1.00320218327112,0,5.4305847299041E-06
hib,3,3,2.96190168390851,0,3,2.97867924329944,0,0.01677755939093,3,2.98614705227781,0,0.0242453683693
hid,1,2,1.62701799180618,-1,2,1.62722992172998,0,0.0002119299238,2,1.62730744877717,0,0.00028945697099
hif,1,1,1.00000000000013,0,1,1.00000000000013,0,0,1,1.00000000000013,0,0
hig,1,1,1.00446888843596,0,1,1.00444929761703,0,-1.95908189299931E-05,1,1.00444717175949,0,-2.17166764699961E-05
hih,1,1,1.00106295776252,0,1,1.00106371172823,0,7.53965709865412E-07,1,1.0010634421245,0,4.84361979857795E-07
hii,1,1,1.03413719299763,0,1,1.03417713470422,0,3.9941706589941E-05,1,1.03417151136763,0,3.43183700000083E-05
hij,1,1,1.16046134139007,0,1,1.15976875899116,0,-0.00069258239891,1,1.15961641098024,0,-0.00084493040983
hik,1,1,1.08538482200454,0,1,1.08547367097377,0,8.88489692301153E-05,1,1.08548211517507,0,9.72931705300883E-05
hil,1,1,1.00000416243903,0,1,1.00000416883945,0,6.40042019384168E-09,1,1.00000416592437,0,3.48534001659573E-09
hio,1,1,1.04460606329301,0,1,1.04573413381144,0,0.00112807051843,1,1.04588243619006,0,0.00127637289705
hix,1,1,1.14401493579629,0,1,1.14563512743054,0,0.00162019163425,1,1.14601057284046,0,0.00199563704417
hka,1,1,1.06054148515833,0,1,1.06105875186731,0,0.00051726670898,1,1.06099830130857,0,0.00045681615024
hke,1,1,1.00389728991925,0,1,1.00395084505356,0,5.3555134309935E-05,1,1.0039452690503,0,4.79791310499245E-05
hkk,1,1,1.00012012764459,0,1,1.00012003294743,0,-9.46971598914104E-08,1,1.00012002893314,0,-9.87114499029218E-08
hla,1,1,1.00000220713569,0,1,1.00000221141494,0,4.27925006540875E-09,1,1.00000221065723,0,3.52153994853666E-09
hlb,1,1,1.00014667216371,0,1,1.00014638202216,0,-2.90141549896816E-07,1,1.00014620066294,0,-4.71500769982924E-07
hld,1,1,1.04875383056746,0,1,1.04888109796273,0,0.00012726739527,1,1.04892035824489,0,0.00016652767743
hle,1,1,1.02487414319195,0,1,1.02494468279045,0,7.05395985001189E-05,1,1.02495665531883,0,8.25121268801521E-05
hma,1,1,1.04815613001714,0,1,1.04814963353402,0,-6.49648312012197E-06,1,1.04815862119223,0,2.49117508999142E-06
hmb,1,1,1.00201936622136,0,1,1.00200598369933,0,-1.338252202987E-05,1,1.00200047588997,0,-1.88903313897981E-05
hmc,1,1,1.01652173821321,0,1,1.01653875130927,0,1.701309606017E-05,1,1.01654213211202,0,2.03938988101449E-05
hmd,1,1,1.00297786998032,0,1,1.00297471048785,0,-3.15949247009506E-06,1,1.00297645233588,0,-1.41764444006043E-06
hme,1,1,1.05379867254258,0,1,1.05377192893656,0,-2.67436060201742E-05,1,1.05377877466125,0,-1.98978813301665E-05
hmf,1,2,1.78052937575324,-1,2,1.78098021547861,0,0.00045083972537,2,1.78096033708434,0,0.0004309613311
hmg,1,1,1.00713395009022,0,1,1.00712181205018,0,-1.21380400401883E-05,1,1.00712591425774,0,-8.0358324801022E-06
hmh,1,1,1.01705256556281,0,1,1.01704405403416,0,-8.51152864989047E-06,1,1.01704652518533,0,-6.04037747997666E-06
hmi,1,1,1.01482608236212,0,1,1.01481171843234,0,-1.4363929780048E-05,1,1.01481239877454,0,-1.36835875799157E-05
hmj,1,1,1.01507192889072,0,1,1.01508861822159,0,1.66893308699567E-05,1,1.01509910332486,0,2.71744341400204E-05
hml,1,1,1.00813950588481,0,1,1.00813441801135,0,-5.08787345987471E-06,1,1.00813862433296,0,-8.81551849962747E-07
hmm,1,1,1.00586780093185,0,1,1.00587979743804,0,1.19965061899929E-05,1,1.00588190270497,0,1.410177311989E-05
hmp,1,1,1.02304173051732,0,1,1.02301938992451,0,-2.23405928101439E-05,1,1.02302050555221,0,-2.12249651101448E-05
hmq,1,1,1.00642483808243,0,1,1.00646443748828,0,3.9599405849966E-05,1,1.00647448932569,0,4.96512432599516E-05
hmr,1,1,1.00134056414817,0,1,1.00133984147527,0,-7.22672899966526E-07,1,1.00133926155331,0,-1.30259485997541E-06
hms,1,1,1.00555555314078,0,1,1.00555838103742,0,2.82789663996752E-06,1,1.00556116770009,0,5.61455930991883E-06
hmt,1,1,1.00000002188311,0,1,1.00000002199571,0,1.12599929380508E-10,1,1.00000002201558,0,1.32470034941434E-10
hmv,1,2,1.6736188047407,-1,2,1.67451006208057,0,0.00089125733987,2,1.67464548494904,0,0.00102668020834
hmw,1,1,1.0403998711927,0,1,1.04037349098107,0,-2.63802116300393E-05,1,1.04037596686523,0,-2.39043274701256E-05
hmy,1,1,1.01465932586253,0,1,1.01465930669717,0,-1.91653599657116E-08,1,1.01465937394858,0,4.80860500307045E-08
hmz,1,1,1.03158692923851,0,1,1.03164643373078,0,5.95044922699905E-05,1,1.03167335670814,0,8.64274696299461E-05
hna,1,1,1.01686290365102,0,1,1.01690101698726,0,3.81133362401531E-05,1,1.01689107817596,0,2.81745249399723E-05
hnd,1,1,1.00065493254787,0,1,1.00065412028131,0,-8.12266560012986E-07,1,1.00065358292788,0,-1.34961998998762E-06
hne,1,1,1.00000027507859,0,1,1.00000027431557,0,-7.63019869509662E-10,1,1.00000027377861,0,-1.29997990150343E-09
hnh,1,1,1.06629867868039,0,1,1.06695584939741,0,0.00065717071702,1,1.06695475827223,0,0.00065607959184
hni,1,1,1.00011882998428,0,1,1.00011873502647,0,-9.49578100595261E-08,1,1.00011873471592,0,-9.5268360089662E-08
hnj,1,1,1.00003043124033,0,1,1.00003054778602,0,1.16545689987646E-07,1,1.00003054402516,0,1.12784829919832E-07
hnn,1,1,1.02311883897517,0,1,1.02315698398775,0,3.81450125799265E-05,1,1.02316861393926,0,4.9774964089977E-05
hno,1,1,1.00080782295404,0,1,1.00080495418874,0,-2.86876529997926E-06,1,1.00080440731181,0,-3.41564222994251E-06
hns,1,1,1.00022423804066,0,1,1.00033605537653,0,0.00011181733587,1,1.00042648048041,0,0.00020224243975
hnu,1,1,1.04938279156332,0,1,1.04951489361632,0,0.000132102053,1,1.04956639043167,0,0.00018359886835
hoa,1,1,1.00369040549802,0,1,1.00369639128749,0,5.98578947008654E-06,1,1.00369601934412,0,5.61384609998328E-06
hob,1,1,1.09640720032523,0,1,1.09624263770806,0,-0.00016456261717,1,1.09622919313615,0,-0.00017800718908
hoc,1,1,1.00004941271698,0,1,1.00004910108445,0,-3.11632529781392E-07,1,1.00004900192618,0,-4.10790799820759E-07
hod,3,3,2.44892560824705,0,3,2.44776672662771,0,-0.00115888161934,3,2.44770089068567,0,-0.00122471756138
hoe,1,1,1.01896684764447,0,1,1.01879210778652,0,-0.00017473985795,1,1.01879396029102,0,-0.00017288735345
hoh,2,2,1.72319956495525,0,2,1.72581338584084,0,0.00261382088559,2,1.72656359835517,0,0.00336403339992
hoi,2,2,2.19422190021795,0,2,2.19574955018111,0,0.00152764996316,2,2.19621818080268,0,0.00199628058473
hoj,1,1,1.00013316680226,0,1,1.00013243415274,0,-7.3264951994112E-07,1,1.00013214041113,0,-1.0263911298658E-06
hol,1,1,1.01966632631345,0,1,1.01952876236874,0,-0.00013756394471,1,1.0194906927008,0,-0.00017563361265
hoo,1,1,1.02224587810902,0,1,1.02217300078574,0,-7.28773232800961E-05,1,1.02215863902543,0,-8.7239083589985E-05
hop,1,1,1.12815240674816,0,1,1.12754137070048,0,-0.00061103604768,1,1.12736308338218,0,-0.00078932336598
hor,3,3,2.57161983273037,0,3,2.57096440943098,0,-0.00065542329939,3,2.57100748628063,0,-0.00061234644974
hot,1,1,1.00081663956317,0,1,1.0008173593998,0,7.19836630080906E-07,1,1.00081721756702,0,5.78003850115749E-07
hov,1,1,1.09267638122974,0,1,1.09291977589816,0,0.00024339466842,1,1.09297984386384,0,0.0003034626341
how,1,1,1.00166910008038,0,1,1.00167407894134,0,4.97886096018085E-06,1,1.0016751856549,0,6.08557452008718E-06
hoy,1,1,1.30838392038648,0,1,1.30745033087256,0,-0.00093358951392,1,1.30715030169511,0,-0.00123361869137
hoz,1,1,1.01577749526967,0,1,1.01581522316804,0,3.77278983698659E-05,1,1.01580972391825,0,3.22286485798795E-05
hpo,3,1,1.07427920160479,2,1,1.07412911520403,0,-0.00015008640076,1,1.07409384655668,0,-0.00018535504811
hra,1,1,1.00355000118706,0,1,1.00355453855469,0,4.53736763006418E-06,1,1.00355482793958,0,4.82675252011511E-06
hre,1,1,1.00745757253864,0,1,1.00749047564275,0,3.29031041099714E-05,1,1.00750091835539,0,4.33458167499179E-05
hrk,2,1,1.17645987872354,1,1,1.17579456533996,0,-0.00066531338358,1,1.17569486541418,0,-0.00076501330936
hrm,1,1,1.02588207664178,0,1,1.02591862954075,0,3.65528989700881E-05,1,1.02592135815873,0,3.9281516950096E-05
hro,1,1,1.02683868805914,0,1,1.02685610397693,0,1.74159177899202E-05,1,1.02686058502598,0,2.18969668399627E-05
hrt,1,1,1.25380210676846,0,1,1.25487235574612,0,0.00107024897766,1,1.2552191189183,0,0.00141701214984
hru,1,1,1.04141410052382,0,1,1.04155566362845,0,0.00014156310463,1,1.04158336097455,0,0.00016926045073
hrx,1,1,1.00221045112088,0,1,1.02632407397993,0,0.02411362285905,1,1.08539232200614,0,0.08318187088526
hrz,1,1,1.00947618983121,0,1,1.0095076419211,0,3.14520898900827E-05,1,1.00951467975389,0,3.84899226801849E-05
hsb,1,1,1.07478108283587,0,1,1.07393885792387,0,-0.000842224912,1,1.07373250369314,0,-0.00104857914273
hss,1,1,1.50196316750822,0,1,1.50410816766102,0,0.0021450001528,1,1.50473785014206,0,0.00277468263384
hti,3,2,2.15687075048719,1,2,2.1582524981392,0,0.00138174765201,2,2.15860757114987,0,0.00173682066268
hto,1,1,1.03712136191369,0,1,1.04184110520475,0,0.00471974329106,1,1.04503529688086,0,0.00791393496717
hts,1,1,1.16731159218981,0,1,1.16666653936199,0,-0.00064505282782,1,1.16649872768908,0,-0.00081286450073
htu,1,1,1.04483415469313,0,1,1.0449236865108,0,8.95318176701299E-05,1,1.04492507071178,0,9.09160186501889E-05
hub,1,1,1.01904480321659,0,1,1.03434904839622,0,0.01530424517963,1,1.04720379964748,0,0.02815899643089
huc,2,1,1.50032954842029,1,1,1.26861306246733,0,-0.23171648595296,1,1.26847639276556,0,-0.23185315565473
hue,1,1,1.12799078603017,0,1,1.12807951554045,0,8.87295102800501E-05,1,1.12805980796487,0,6.9021934700153E-05
huf,1,1,1.00480474673011,0,1,1.00481218036393,0,7.43363382005313E-06,1,1.0048127573604,0,8.01063028998961E-06
hug,1,1,1.31672625285331,0,1,1.50208641938878,0,0.18536016653547,2,1.6359976189086,1,0.31927136605529
huh,2,1,1.31846618936592,1,2,1.60282344827899,1,0.28435725891307,2,1.81006797024694,1,0.49160178088102
hui,1,1,1.00000005393517,0,1,1.00000005410623,0,1.7105983296517E-10,1,1.00000005411652,0,1.81349824046606E-10
huj,1,1,1.0077486646581,0,1,1.00775056262518,0,1.89796707994461E-06,1,1.00774929985779,0,6.35199689957844E-07
hum,1,1,1.08952167091144,0,1,1.0888295252179,0,-0.00069214569354,1,1.08885630338348,0,-0.00066536752796
hun,1,1,1.00000001940966,0,1,1.0000000191964,0,-2.13260076264987E-10,1,1.00000001910117,0,-3.08490122336025E-10
huo,1,1,1.11149676679097,0,1,1.11164017628691,0,0.00014340949594,1,1.11169004394372,0,0.00019327715275
hup,2,3,2.49364852680773,-1,3,2.49445328459974,0,0.00080475779201,3,2.49464401133481,0,0.00099548452708
hur,2,1,1.26531954301918,1,1,1.26650566014726,0,0.00118611712808,1,1.26682624746047,0,0.00150670444129
hus,1,1,1.01565841158797,0,1,1.0155319799965,0,-0.00012643159147,1,1.01548835659186,0,-0.00017005499611
hut,1,1,1.1824428555055,0,1,1.18393218743679,0,0.00148933193129,1,1.18441244312953,0,0.00196958762403
huu,1,1,1.04032304706626,0,1,1.04428785314904,0,0.00396480608278,1,1.04733605276374,0,0.00701300569748
huv,1,1,1.02989514538156,0,1,1.02991809104785,0,2.29456662901306E-05,1,1.02991256886163,0,1.74234800700557E-05
huw,3,2,2.27223154941258,1,2,2.27338696520273,0,0.00115541579015,2,2.27355149681465,0,0.00131994740207
hux,2,1,1.41816870210522,1,1,1.44781479534399,0,0.02964609323877,1,1.47006740286456,0,0.05189870075934
huz,1,1,1.12774777394926,0,1,1.12834668749392,0,0.00059891354466,1,1.12851050313947,0,0.00076272919021
hvk,1,1,1.20431053734297,0,1,1.20476084817779,0,0.00045031083482,1,1.20485817185085,0,0.00054763450788
hvn,1,1,1.02379027709141,0,1,1.02390339842007,0,0.00011312132866,1,1.02393098595198,0,0.00014070886057
hwa,1,1,1.04273426936752,0,1,1.04235431466175,0,-0.00037995470577,1,1.04221234597956,0,-0.00052192338796
hwc,1,1,1.00350176815149,0,1,1.00351494275067,0,1.31745991800436E-05,1,1.00351753673402,0,1.57685825301623E-05
hwo,1,1,1.03073963985851,0,1,1.03083268042219,0,9.30405636798692E-05,1,1.03082189512827,0,8.22552697599122E-05
hya,2,1,1.15919414135445,1,1,1.15838364910428,0,-0.00081049225017,1,1.15828208284053,0,-0.00091205851392
hye,1,1,1.00001253536571,0,1,1.00001262904475,0,9.36790398586851E-08,1,1.0000126444287,0,1.09062989972486E-07
ian,1,1,1.00000675295815,0,1,1.00000677140173,0,1.84435799965854E-08,1,1.00000676953357,0,1.65754199255019E-08
iar,1,1,1.00007887086641,0,1,1.00007898693395,0,1.16067540023579E-07,1,1.00007895772534,0,8.68589300484501E-08
iba,1,1,1.00000288169385,0,1,1.0000029118586,0,3.01647500311475E-08,1,1.00000291510608,0,3.34122300937878E-08
ibb,1,1,1.56769080578208,0,2,1.62393159454556,1,0.05624078876348,2,1.65109416321766,1,0.08340335743558
ibd,1,1,1.22762643966973,0,1,1.22780515691613,0,0.0001787172464,1,1.22781660540545,0,0.00019016573572
ibe,1,1,1.0051370886785,0,1,1.00507967978056,0,-5.74088979401477E-05,1,1.00507038311822,0,-6.67055602801003E-05
ibg,1,1,1.00044135572387,0,1,1.00044234737925,0,9.91655380033762E-07,1,1.00044261939418,0,1.26367030994778E-06
ibl,1,1,1.00112021718794,0,1,1.00112369323795,0,3.47605000983187E-06,1,1.00112423417867,0,4.01699072982709E-06
ibm,1,1,1.0021493292375,0,1,1.00212243618924,0,-2.68930482600904E-05,1,1.00211779239308,0,-3.15368444201436E-05
