LANG_ISO,y_obs,y_hat,y_avg,residual,y_hat_50,y_avg_50,change in rank in 50 years,change in expectation of rank in 50 years,y_hat_100,y_avg_100,change in rank in 100 years,change in expectation of rank in 100 years
add,1,1,1.32772917228486,0,1,1.28775753519664,0,-0.03997163708822,1,1.27118074866726,0,-0.0565484236176
ade,1,1,1.02292520304409,0,1,1.01923213918262,0,-0.00369306386147,1,1.01686355703494,0,-0.00606164600915
adg,5,5,4.6723366876426,0,5,4.68113473008126,0,0.008798042438659,5,4.7497337309791,0,0.0773970433365
adh,1,1,1.00756728919339,0,1,1.00551359503367,0,-0.00205369415972,1,1.00481656561429,0,-0.0027507235791
adi,1,1,1.01886415498848,0,1,1.03152101031246,0,0.01265685532398,1,1.03608843536427,0,0.01722428037579
adj,1,1,1.00358844741589,0,1,1.00360516779685,0,1.67203809600114E-05,1,1.00357148375773,0,-1.69636581599519E-05
adl,1,1,1.03322573164002,0,1,1.04345157569972,0,0.0102258440597,1,1.06444033806853,0,0.03121460642851
ado,1,1,1.02693620297117,0,1,1.02626618662754,0,-0.00067001634363,1,1.02406044762197,0,-0.0028757553492
adq,2,1,1.24201684214452,1,1,1.2173194703379,0,-0.02469737180662,1,1.19740747715454,0,-0.04460936498998
adr,1,1,1.64145108855047,0,1,1.69005803663873,0,0.04860694808826,1,1.69020052939217,0,0.0487494408417
adt,5,2,3.08220220118852,3,2,3.11220722666182,0,0.0300050254733,2,3.11782156169932,0,0.0356193605108
adw,2,5,3.79189299360379,-3,5,3.87473004041111,0,0.08283704680732,5,3.92569844340882,0,0.13380544980503
adx,1,1,1.42577406210586,0,1,1.52788702110181,0,0.10211295899595,1,1.54311777595245,0,0.11734371384659
ady,1,1,1.30154463637934,0,1,1.23820948137955,0,-0.06333515499979,1,1.24572950911744,0,-0.0558151272619
adz,1,1,1.00031130295053,0,1,1.00030068989674,0,-1.06130537900206E-05,1,1.00025656485381,0,-5.4738096719964E-05
aea,7,7,6.83279272725071,0,7,6.82859411616034,0,-0.00419861109037,7,6.82641002315801,0,-0.0063827040927
aee,1,1,1.27568793114253,0,1,1.18461802394362,0,-0.09106990719891,1,1.18666641430758,0,-0.08902151683495
aek,5,5,4.89172553991411,0,5,4.93287079212641,0,0.0411452522123,5,4.90534823228586,0,0.01362269237175
ael,1,1,1.41504271398855,0,1,1.38942806455945,0,-0.0256146494291,1,1.37927584998725,0,-0.0357668640013
aem,5,2,2.55286384415391,3,2,2.58362959260377,0,0.03076574844986,2,2.57571779584951,0,0.0228539516956
aeq,2,2,2.76428199013576,0,2,2.74920200978329,0,-0.01507998035247,2,2.742472127208,0,-0.02180986292776
aer,1,1,1.06344441669152,0,1,1.04638571914702,0,-0.0170586975445,1,1.04909484203903,0,-0.01434957465249
aeu,3,1,1.41510831393096,2,1,1.50031962784999,0,0.08521131391903,1,1.55821925906549,0,0.14311094513453
aew,3,1,1.26760273107461,2,1,1.26658870157855,0,-0.00101402949606,1,1.25520532416814,0,-0.01239740690647
aey,2,1,1.01335500562227,1,1,1.01428000397069,0,0.00092499834842,1,1.01274868352366,0,-0.00060632209861
aez,1,1,1.05549947430127,0,1,1.08378798917196,0,0.02828851487069,1,1.08521647092352,0,0.02971699662225
afd,1,1,1.29457911985669,0,1,1.33755951174571,0,0.04298039188902,1,1.37361894174238,0,0.07903982188569
afe,1,1,1.049565709103,0,1,1.03753714605352,0,-0.01202856304948,1,1.03204515401362,0,-0.01752055508938
afi,3,1,1.71752824056779,2,1,1.69114051620802,0,-0.02638772435977,1,1.66534251179786,0,-0.05218572876993
afk,1,1,1.0726022818566,0,1,1.09498920967044,0,0.02238692781384,1,1.11345752848376,0,0.04085524662716
afn,5,1,1.44827562048904,4,1,1.37979986233567,0,-0.06847575815337,1,1.40218567866465,0,-0.04608994182439
afo,1,1,1.1044750748978,0,1,1.07372543732993,0,-0.03074963756787,1,1.06589410032291,0,-0.03858097457489
afp,1,1,1.38718179579119,0,1,1.49499631984789,0,0.1078145240567,1,1.50799066581703,0,0.12080887002584
afr,1,1,1.00185486058058,0,1,1.00167993911635,0,-0.00017492146423,1,1.00158615144791,0,-0.00026870913267
afs,4,2,2.70571329036848,2,2,2.809109659936,0,0.10339636956752,2,2.59012819486177,0,-0.11558509550671
aft,2,2,3.06655160315089,0,2,2.7904081528126,0,-0.27614345033829,2,2.72566616025565,0,-0.34088544289524
afu,1,1,1.00909321808011,0,1,1.00820975024118,0,-0.00088346783893,1,1.00750975233098,0,-0.00158346574913
afz,2,1,1.92071161622916,1,1,2.13888595032129,0,0.21817433409213,1,2.14128807240523,0,0.22057645617607
agb,1,1,1.00805925868854,0,1,1.00620138957009,0,-0.00185786911845,1,1.00548075255015,0,-0.00257850613839
agc,1,1,1.01756966641049,0,1,1.01207656566825,0,-0.00549310074224,1,1.00973157368334,0,-0.00783809272715
agd,1,1,1.03827825126389,0,1,1.04985564287454,0,0.01157739161065,1,1.04505955316841,0,0.00678130190452
age,1,1,1.05458062281866,0,1,1.07661373406273,0,0.02203311124407,1,1.06976021422429,0,0.01517959140563
agg,1,1,1.10110422552557,0,1,1.14026014097828,0,0.03915591545271,1,1.1441583585392,0,0.04305413301363
agh,1,1,1.04585632437028,0,1,1.03722705726724,0,-0.00862926710304,1,1.03307040103638,0,-0.0127859233339
agj,1,1,1.15207111326656,0,1,1.14012355087158,0,-0.01194756239498,1,1.13349888940481,0,-0.01857222386175
agk,5,2,2.77714174053179,3,2,2.92958271800021,0,0.15244097746842,2,2.92964434898857,0,0.15250260845678
agl,1,1,1.3484285935261,0,1,1.44265017346113,0,0.09422157993503,1,1.43851117431441,0,0.09008258078831
agm,1,1,1.05856573241871,0,1,1.09193994468637,0,0.03337421226766,1,1.08669853232194,0,0.02813279990323
agn,1,1,1.23666676440991,0,1,1.31768008005928,0,0.08101331564937,1,1.31483760232892,0,0.07817083791901
ago,1,1,1.10583009725919,0,1,1.14176213278399,0,0.0359320355248,1,1.16758306844503,0,0.06175297118584
agq,1,1,1.07392143596032,0,1,1.05531988562144,0,-0.01860155033888,1,1.04704715364245,0,-0.02687428231787
agr,1,1,1.22276423161164,0,1,1.19019705332491,0,-0.03256717828673,1,1.19409428277146,0,-0.02866994884018
ags,1,1,1.11832193456979,0,1,1.09932883336877,0,-0.01899310120102,1,1.09016264719479,0,-0.028159287375
agt,1,1,1.60682413921771,0,1,1.59383021628032,0,-0.01299392293739,1,1.59122291402947,0,-0.01560122518824
agu,1,1,1.47089775269374,0,1,1.44700622392076,0,-0.02389152877298,1,1.4402711469138,0,-0.03062660577994
agv,4,1,1.33359016414323,3,1,1.40710675049925,0,0.07351658635602,1,1.40824851529173,0,0.0746583511485
agw,1,1,1.04595512918729,0,1,1.06044994889977,0,0.01449481971248,1,1.05592642698937,0,0.00997129780208
agx,1,1,1.39397198620788,0,1,1.38046952696906,0,-0.01350245923882,1,1.37906875709373,0,-0.01490322911415
agy,1,1,1.83208934222089,0,1,1.83394588546905,0,0.00185654324816,1,1.83438037537615,0,0.00229103315526
agz,1,1,1.40660159166034,0,1,1.52435326495177,0,0.11775167329143,1,1.52581586512512,0,0.11921427346478
aha,1,1,1.0122175503917,0,1,1.00869828260712,0,-0.00351926778458,1,1.00740755025425,0,-0.00481000013745
ahb,1,1,1.2993995327766,0,1,1.36121121403682,0,0.06181168126022,1,1.34882884859532,0,0.04942931581872
ahg,5,1,1.67630823393436,4,1,1.60264515944081,0,-0.07366307449355,1,1.57029178520124,0,-0.10601644873312
ahh,2,1,1.40076834009829,1,1,1.53624799019315,0,0.13547965009486,1,1.616987491937,0,0.21621915183871
ahi,1,1,1.05685837782653,0,1,1.05073579696278,0,-0.00612258086375,1,1.04811716076006,0,-0.00874121706647
ahk,1,1,1.04987084591576,0,1,1.07399417429323,0,0.02412332837747,1,1.09186176360975,0,0.04199091769399
ahl,1,1,1.04543543008418,0,1,1.04230440136376,0,-0.00313102872042,1,1.03954805097972,0,-0.00588737910446
ahm,1,1,1.11590541559452,0,1,1.10586459893519,0,-0.01004081665933,1,1.10134354992211,0,-0.01456186567241
ahn,1,1,1.26743204979523,0,1,1.21307721486005,0,-0.05435483493518,1,1.19201716532125,0,-0.07541488447398
aho,6,2,3.31210482462999,4,2,3.17344325942777,0,-0.13866156520222,2,3.17359399559364,0,-0.13851082903635
ahp,1,1,1.0819722861669,0,1,1.07417586132323,0,-0.00779642484367,1,1.07094030395625,0,-0.01103198221065
ahs,1,1,1.03627853343584,0,1,1.02818055466923,0,-0.00809797876661,1,1.02315074139771,0,-0.01312779203813
aht,4,5,5.17273808010012,-1,5,4.9820035728983,0,-0.19073450720182,5,4.97682722655937,0,-0.195910853540751
aia,1,1,1.04420178370758,0,1,1.04538968995709,0,0.00118790624951,1,1.04250663467715,0,-0.00169514903043
aib,2,2,2.25604370771132,0,2,2.40531057477356,0,0.14926686706224,2,2.41549931039461,0,0.15945560268329
aic,4,2,2.25914975265786,2,2,2.3251850507482,0,0.06603529809034,2,2.3808767492899,0,0.12172699663204
aid,7,7,6.70175470742342,0,7,6.6865356572193,0,-0.015219050204119,7,6.68495445629757,0,-0.01680025112585
aie,3,1,1.09847344284229,2,1,1.12894285058715,0,0.03046940774486,1,1.12288741989552,0,0.02441397705323
aif,1,1,1.11818951480665,0,1,1.16760213640194,0,0.04941262159529,1,1.15510671957899,0,0.03691720477234
aig,1,1,1.31833895941228,0,1,1.26446317912528,0,-0.053875780287,1,1.26692594673067,0,-0.05141301268161
aih,2,2,2.42751586334473,0,2,2.7296133281795,0,0.30209746483477,2,2.72710398561002,0,0.29958812226529
aii,2,1,1.34791538675007,1,1,1.40787616857937,0,0.0599607818293,1,1.48852796713458,0,0.14061258038451
aik,1,1,1.20378534634361,0,1,1.19682497991364,0,-0.00696036642997,1,1.18341048448197,0,-0.02037486186164
ail,3,1,2.08164200685211,2,1,2.07705834284797,0,-0.00458366400414,1,2.04194753962113,0,-0.03969446723098
aim,1,1,1.12173292793413,0,1,1.12873834746769,0,0.00700541953356,1,1.12957531197723,0,0.0078423840431
ain,5,5,4.32405341122149,0,5,4.54515415677634,0,0.22110074555485,5,4.68843511892308,0,0.36438170770159
aio,2,2,2.6739656083301,0,2,2.76242284718698,0,0.08845723885688,2,2.77032862755926,0,0.09636301922916
aip,5,1,2.15494139132237,4,2,2.33225031138733,1,0.17730892006496,2,2.4409080757637,1,0.28596668444133
aiq,1,1,1.10079985850815,0,1,1.07855987889891,0,-0.02223997960924,1,1.07866309223869,0,-0.02213676626946
air,1,1,1.77128710917801,0,1,1.92514611631247,0,0.15385900713446,1,1.92933527881187,0,0.15804816963386
ait,7,7,6.7457935775839,0,7,6.79714285719415,0,0.051349279610251,7,6.82995070200072,0,0.08415712441682
aiw,1,1,1.01648327596148,0,1,1.01584332980325,0,-0.00063994615823,1,1.01385828434532,0,-0.00262499161616
aix,1,1,1.05816511569924,0,1,1.07236642339764,0,0.0142013076984,1,1.06735459907256,0,0.00918948337332
aja,5,1,1.41663369857396,4,1,1.35911322669027,0,-0.05752047188369,1,1.33245574887974,0,-0.08417794969422
ajg,1,1,1.00037549265237,0,1,1.00020874306399,0,-0.00016674958838,1,1.0001464821979,0,-0.00022901045447
aji,1,1,1.32099404663146,0,1,1.48439455458429,0,0.16340050795283,2,2.46396723274581,1,1.14297318611435
ajt,3,5,4.2683553666295,-2,5,4.29325909071744,0,0.02490372408794,5,4.36399239889088,0,0.09563703226138
aju,3,1,2.15839457800018,2,1,2.07989726757224,0,-0.07849731042794,1,2.04384580062549,0,-0.11454877737469
ajw,7,7,5.77089567765914,0,5,5.6929543201103,-2,-0.07794135754884,5,5.65585939621618,-2,-0.11503628144296
ajz,1,1,1.08892059145868,0,1,1.11492048138618,0,0.0259998899275,1,1.11682113210329,0,0.02790054064461
aka,1,1,1.00000916437493,0,1,1.00000782795974,0,-1.33641519006744E-06,1,1.00000661957655,0,-2.54479838002197E-06
akb,2,1,1.60138761607369,1,1,1.66863486788222,0,0.06724725180853,1,1.68041907971357,0,0.07903146363988
akc,2,1,1.54676812826486,1,1,1.71718175072773,0,0.17041362246287,1,1.71152476806602,0,0.16475663980116
akd,1,1,1.05922121237279,0,1,1.04509475540101,0,-0.01412645697178,1,1.04003967175844,0,-0.01918154061435
ake,2,1,1.59807856645839,1,1,1.63397628818369,0,0.0358977217253,1,1.65593381241723,0,0.05785524595884
akf,1,1,1.04323220659095,0,1,1.02961320077131,0,-0.01361900581964,1,1.02463329477904,0,-0.01859891181191
akg,1,1,1.46685163446211,0,1,1.51290549774,0,0.04605386327789,1,1.51602369562547,0,0.04917206116336
akh,1,1,1.00638275266308,0,1,1.00759117647635,0,0.00120842381327,1,1.00845363414787,0,0.00207088148479
aki,1,1,1.25190622064711,0,1,1.24531949515304,0,-0.00658672549407,1,1.23192203160733,0,-0.01998418903978
akj,7,5,4.81645474835304,2,5,4.69102053787034,0,-0.1254342104827,5,4.67835569347663,0,-0.138099054876411
akl,1,1,1.03289983690625,0,1,1.03769788476488,0,0.00479804785863,1,1.03781798664838,0,0.00491814974213
akm,7,5,4.66280597494877,2,5,4.65186412927717,0,-0.0109418456716,5,4.64041403358322,0,-0.022391941365551
ako,5,2,3.40374967734215,3,5,3.52094366375304,3,0.11719398641089,5,3.60488929343675,3,0.2011396160946
akp,1,1,1.01212412426769,0,1,1.00991283541543,0,-0.00221128885226,1,1.00850917747446,0,-0.00361494679323
akq,5,2,2.9427959948379,3,2,2.873937702124,0,-0.0688582927139,2,2.82839402775518,0,-0.11440196708272
aks,1,1,1.01562989649895,0,1,1.01134266204876,0,-0.00428723445019,1,1.00944459244674,0,-0.00618530405221
akt,1,1,1.1679926594865,0,1,1.16161396872833,0,-0.00637869075817,1,1.15244318106234,0,-0.01554947842416
aku,1,1,1.6925686589192,0,1,1.61205319438054,0,-0.08051546453866,1,1.57570500971523,0,-0.11686364920397
akv,2,1,1.70442474241964,1,1,1.76113326446719,0,0.05670852204755,1,1.75835662295351,0,0.05393188053387
akw,2,1,1.44984582619654,1,1,1.4564831034264,0,0.00663727722986,1,1.44866808604933,0,-0.00117774014721
akx,7,5,4.48877358011696,2,5,4.47748866571843,0,-0.01128491439853,5,4.4656847966918,0,-0.02308878342516
aky,7,5,4.62586907795915,2,5,4.61596497432376,0,-0.00990410363539,5,4.6052725712258,0,-0.02059650673335
akz,3,5,4.27467049742731,-2,5,4.18700352725206,0,-0.087666970175251,5,4.15904448614955,0,-0.115626011277761
ala,1,1,1.04027538128355,0,1,1.0345484697725,0,-0.00572691151105,1,1.03132864640891,0,-0.00894673487464
alc,5,5,4.73146103783226,0,5,4.84165526303701,0,0.11019422520475,5,4.88435486097034,0,0.15289382313808
ald,1,1,1.01586961274608,0,1,1.01224471391067,0,-0.00362489883541,1,1.01101386702822,0,-0.00485574571786
ale,3,5,3.70915076239728,-2,5,3.69044354783105,0,-0.01870721456623,5,3.69088287208537,0,-0.01826789031191
alf,1,1,1.55261576033437,0,1,1.46391985520878,0,-0.08869590512559,1,1.43142977742994,0,-0.12118598290443
alh,5,5,3.88996472566761,0,5,3.86632168007122,0,-0.02364304559639,5,3.85872802385158,0,-0.03123670181603
ali,1,1,1.07470113416896,0,1,1.07527688607179,0,0.00057575190283,1,1.06941998456303,0,-0.00528114960593
alj,1,1,1.18050759032968,0,1,1.20525775369389,0,0.02475016336421,1,1.20460271058396,0,0.02409512025428
alk,1,1,1.33036620060596,0,1,1.41935869986931,0,0.08899249926335,1,1.48322191308621,0,0.15285571248025
all,2,1,1.89399318595537,1,1,1.75725207992652,0,-0.13674110602885,1,1.64205299450905,0,-0.25194019144632
alm,2,1,1.57495362004323,1,1,1.59662348805673,0,0.0216698680135,1,1.5720012011024,0,-0.00295241894083
aln,1,1,1.0103665314194,0,1,1.00474785660466,0,-0.00561867481474,1,1.00482574979581,0,-0.00554078162359
alp,1,1,1.63250360102775,0,1,1.75496018699451,0,0.12245658596676,1,1.75548058331439,0,0.12297698228664
alq,2,2,2.82310795314182,0,2,2.84079936191391,0,0.01769140877209,2,2.82987075995194,0,0.00676280681012
alr,5,5,3.94774031075584,0,5,3.86851725543128,0,-0.07922305532456,5,3.84993060230604,0,-0.097809708449801
als,1,1,1.05024490472125,0,1,1.02659055027381,0,-0.02365435444744,1,1.01954848316531,0,-0.03069642155594
alt,1,1,2.11824311922253,0,2,2.24672781668293,1,0.1284846974604,2,2.3828902131295,1,0.26464709390697
alu,1,1,1.00178592974581,0,1,1.00305929176732,0,0.00127336202151,1,1.00278584368753,0,0.00099991394172
alw,1,1,1.00753570583061,0,1,1.00559400530989,0,-0.00194170052072,1,1.00488369900998,0,-0.00265200682063
alx,2,1,1.44367167893733,1,1,1.47718476804755,0,0.03351308911022,1,1.49764593230495,0,0.05397425336762
aly,1,1,1.14448902928717,0,1,1.13704436231382,0,-0.00744466697335,1,1.10936238944204,0,-0.03512663984513
alz,1,1,1.00198380800395,0,1,1.00156864706838,0,-0.00041516093557,1,1.00150704418497,0,-0.00047676381898
ama,6,5,4.13917863460061,1,5,4.400993690552,0,0.261815055951391,5,4.57132789509434,0,0.432149260493731
amb,1,1,2.1994449369052,0,1,2.08219834848973,0,-0.11724658841547,1,2.03143646595627,0,-0.16800847094893
amc,3,1,1.67219874697708,2,1,1.67478258700836,0,0.00258384003128,1,1.67217577550898,0,-2.29714681001525E-05
ame,1,1,1.31403181014188,0,1,1.36945494334224,0,0.05542313320036,1,1.41425206712002,0,0.10022025697814
amf,1,1,1.03688082994082,0,1,1.02432430581529,0,-0.01255652412553,1,1.02133084632091,0,-0.01554998361991
amg,5,5,5.18587392999429,0,5,5.15602953608809,0,-0.029844393906201,5,5.14482120216361,0,-0.041052727830681
amh,1,1,1.00010497885209,0,1,1.00007109907129,0,-3.38797807999391E-05,1,1.00006569389683,0,-3.9284955259955E-05
ami,1,1,2.05476179484667,0,1,2.22209801655497,0,0.1673362217083,1,2.24034801064071,0,0.18558621579404
amj,1,1,1.18525841841546,0,1,1.14628520395827,0,-0.03897321445719,1,1.12936776750312,0,-0.05589065091234
amk,2,1,1.44457536803724,1,1,1.55387292777446,0,0.10929755973722,1,1.60977886474128,0,0.16520349670404
aml,1,1,1.13470479938915,0,1,1.17118469669534,0,0.03647989730619,1,1.17994224106381,0,0.04523744167466
amm,1,1,1.34935208973071,0,1,1.34674932837231,0,-0.0026027613584,1,1.34400317445631,0,-0.0053489152744
amn,1,1,1.0139036043204,0,1,1.02148899236272,0,0.00758538804232,1,1.01937692367219,0,0.00547331935179
amo,1,1,1.0630181645422,0,1,1.05231684537965,0,-0.01070131916255,1,1.04718706464545,0,-0.01583109989675
amp,1,1,1.06109083178754,0,1,1.07247697219075,0,0.01138614040321,1,1.08060272748627,0,0.01951189569873
amr,2,1,2.21497760841371,1,1,2.24310753162941,0,0.0281299232157,2,2.25814568690884,1,0.04316807849513
ams,3,2,3.26587800799928,1,5,3.50806305137068,3,0.2421850433714,5,3.55879540101591,3,0.29291739301663
amt,2,1,1.53609299976389,1,1,1.65359447295838,0,0.11750147319449,1,1.62363054071608,0,0.08753754095219
amu,1,1,1.38285068917418,0,1,1.28137260482428,0,-0.1014780843499,1,1.27931714680736,0,-0.10353354236682
amv,1,1,2.01310693936995,0,1,2.0923776164792,0,0.07927067710925,1,2.09002068508399,0,0.07691374571404
amw,3,2,2.66304787067407,1,2,2.79511985256256,0,0.13207198188849,2,2.87673237416448,0,0.21368450349041
amx,1,1,1.09421451464954,0,1,1.0926030459983,0,-0.00161146865124,1,1.09448446957119,0,0.00026995492165
amy,4,5,4.53018577271866,-1,5,4.50586957769464,0,-0.02431619502402,5,4.49493810912375,0,-0.03524766359491
amz,7,7,6.71901833857207,0,7,6.72982525050558,0,0.01080691193351,7,6.73464038436851,0,0.01562204579644
ana,6,7,6.58470392852708,-1,7,6.52396418709385,0,-0.06073974143323,7,6.42327606245759,0,-0.161427866069491
anb,7,7,6.28722140097843,0,7,6.36753914213055,0,0.08031774115212,7,6.40937035073459,0,0.12214894975616
anc,1,1,1.00451464340847,0,1,1.0033343420794,0,-0.00118030132907,1,1.00286728007421,0,-0.00164736333426
and,2,1,1.44082243393671,1,1,1.59354538264452,0,0.15272294870781,1,1.66806966801564,0,0.22724723407893
ane,1,1,1.54580790191245,0,1,1.46575975133505,0,-0.0800481505774,1,1.30704898224323,0,-0.23875891966922
anf,3,1,1.91471306460069,2,1,1.83190076921238,0,-0.08281229538831,1,1.79867678787914,0,-0.11603627672155
anh,1,1,1.08031163342338,0,1,1.07550733314499,0,-0.00480430027839,1,1.07014806177683,0,-0.01016357164655
ani,2,1,1.41744131515139,1,1,1.46654049212508,0,0.04909917697369,1,1.46509944236544,0,0.04765812721405
anj,1,1,1.25829519760773,0,1,1.24938390263959,0,-0.00891129496814,1,1.23642693723542,0,-0.02186826037231
