"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"cwa",0.818789768935761,0.137856648252438,0.0298250363498624,0.00976965522833251,0.00355967134248214,0.000183836440925345,1.53834501993577e-05,1,1.24206585491291,2,-1.99644032865752,-1
"cwb",0.845872610755874,0.119835927002383,0.0240891012038741,0.00749378581897531,0.00257706826785176,0.000121986169394961,9.52078164639936e-06,1,1.20147081547532,1,-0.997422931732148,0
"cwd",0.71669679424217,0.198787561883,0.0539805590129221,0.0207708657543515,0.00908516430042616,0.000614985359285392,6.40694478452053e-05,1,1.4088612778571,2,-1.99091483569957,-1
"cwe",0.885721397908465,0.091869161686793,0.0162697868474672,0.00463269113137832,0.00144403611157173,5.88480874839092e-05,4.07822684067582e-06,1,1.14440166302061,2,-1.99855596388843,-1
"cwg",0.365757956267531,0.311181281392781,0.153731907998944,0.0913969287814266,0.0668410954666968,0.00930577798592425,0.00178505210669733,1,2.21743946817154,2,-1.9331589045333,-1
"cwt",0.717404988616827,0.198403230080179,0.0538009417334838,0.0206811253085954,0.00903557916490993,0.00061060847075689,6.35266252472233e-05,1,1.40762500823784,1,-0.99096442083509,0
"cya",0.781356387805783,0.16148119008795,0.0382483862137287,0.0133557457194015,0.00523004661680415,0.000300794842110652,2.74487142218893e-05,1,1.30063405263671,1,-0.994769953383196,0
"cyb",0.10217780362372,0.218081777291494,0.191982393027247,0.176748452690718,0.224270551130103,0.0633172577377445,0.0234217644989737,5,3.48649100162112,5,-4.7757294488699,0
"cym",0.688453535745294,0.213668531405597,0.0612635401681367,0.0245069308091509,0.011208790256806,0.000809696797404169,8.89748176112759e-05,1,1.45913389808924,1,-0.988791209743194,0
"cyo",0.941838944596153,0.0493309539223148,0.00677988607330193,0.00162006942840232,0.000416844504859348,1.26096717751878e-05,6.91803193397789e-07,1,1.0694855115516,1,-0.999583155495141,0
"czn",0.758737784827399,0.175037773361058,0.0435916824792794,0.0157721194428351,0.00643044806334481,0.000392591200960024,3.76006251238126e-05,1,1.33744784865704,1,-0.993569551936655,0
"czt",0.866350158526752,0.105684101627631,0.0199726976262231,0.00595061100061156,0.00195029472132802,8.58167342909777e-05,6.31976316323168e-06,1,1.17174951101766,1,-0.998049705278672,0
"daa",0.876921954094054,0.0981969856178464,0.0179277625018195,0.00521415519892221,0.00166384592056634,7.02854387191199e-05,5.01122807228249e-06,1,1.15673185446255,1,-0.998336154079434,0
"dac",0.685984567545362,0.21492765423783,0.0619109345055121,0.0248482202027364,0.0114084396376553,0.000828703851794232,9.14800191099685e-05,1,1.46362034178131,1,-0.988591560362345,0
"dad",0.909867600009202,0.0740439758292553,0.0119415409423148,0.00318634688514585,0.000924644124426721,3.37480108473232e-05,2.1441988079518e-06,1,1.11136628011411,1,-0.999075355875573,0
"dae",0.754922862164507,0.17727081778775,0.0445105219629437,0.0161983630840213,0.00664801783803071,0.000409851412767059,3.95657499797641e-05,1,1.34376567388154,1,-0.993351982161969,0
"dag",0.984723813146763,0.0137633677185338,0.0012455114517953,0.000223958094377252,4.25289076586566e-05,7.90849052689779e-07,2.98318190150582e-08,1,1.01710051377207,1,-0.999957471092341,0
"dah",0.839525062829333,0.124130111332319,0.0254046449248304,0.00800322478228266,0.00279127450063865,0.000134967290062682,1.07143405336796e-05,1,1.2108532960249,1,-0.997208725499361,0
"dai",0.875288313877525,0.0993621229715216,0.0182400427241823,0.0053252648418235,0.00170650125719984,7.25547500458612e-05,5.1995777018421e-06,1,1.1590379791906,1,-0.9982934987428,0
"daj",0.882683162563137,0.0940639523258957,0.0168375986287983,0.00483020530629308,0.00151804614754825,6.26498071952808e-05,4.38522113210826e-06,1,1.14864151045533,1,-0.998481953852452,0
"dak",0.615787333228648,0.247826791595693,0.0809588097050365,0.0355678641582462,0.0181357448138694,0.00153185331183259,0.000191603186673883,1,1.59779986841519,4,-3.98186425518613,-3
"dal",0.556568040858094,0.270985116185726,0.0978244421817783,0.0462001081808495,0.0256419933464577,0.00244241426275082,0.000337884984344505,1,1.72204167969748,4,-3.97435800665354,-3
"dao",0.86319909678428,0.10789169877545,0.0205930398305791,0.00617807773127332,0.0020404904374226,9.08439101539038e-05,6.75253084136962e-06,1,1.17626870811594,1,-0.997959509562577,0
"daq",0.927806716401229,0.0603419739445245,0.00895751972390302,0.00225702617694379,0.000615195227292809,2.03694383943409e-05,1.19908771289978e-06,1,1.08759791455058,1,-0.999384804772707,0
"dar",0.92022318054068,0.0661839669038424,0.0101930736088741,0.00263444294512361,0.000738258023683325,2.55237948721954e-05,1.55418292413501e-06,1,1.0975634191236,1,-0.999261741976317,0
"das",0.818135016234387,0.138282620348867,0.0299675855865232,0.00982798330423562,0.00358569228450145,0.000185550468859375,1.55517726262433e-05,1,1.24306557355268,1,-0.996414307715499,0
"dau",0.907673442657097,0.0756923974458021,0.0123206847406934,0.00330862100574936,0.000966892335456881,3.56756986208406e-05,2.28611658015243e-06,1,1.11431929447885,1,-0.999033107664543,0
"dav",0.961449248767769,0.0334661747397179,0.00400596695019917,0.000870819937899614,0.000202329713758664,5.20779248136538e-06,2.52098174002846e-07,1,1.0449274388603,1,-0.999797670286241,0
"daw",0.967558047283058,0.0283973519678856,0.00321696591701182,0.000673522433472074,0.000150316959314112,3.62829171296486e-06,1.6714754536018e-07,1,1.03747226328342,1,-0.999849683040686,0
"dax",0.259136153899946,0.302948113204537,0.181333946958099,0.12441768555634,0.1085552123051,0.0190942139909852,0.00451467408499262,2,2.59564902747504,3,-2.8914447876949,-1
"daz",0.473703146723865,0.295523494888481,0.122165625806598,0.0636899851285611,0.0397498538639749,0.00445895674966279,0.000708936838857865,1,1.91647252212472,1,-0.960250146136025,0
"dba",0.618130750571677,0.246821296314308,0.0803047274139027,0.0351776693656786,0.0178757985064016,0.0015025764886053,0.000187181339426856,1,1.59310292374434,1,-0.982124201493598,0
"dbb",0.66668168874882,0.224536996678331,0.067028596041889,0.0275989919027655,0.0130511770254177,0.000989413585130494,0.000113136017646065,1,1.49922175660361,1,-0.986948822974582,0
"dbd",0.92176490575377,0.0650022789802537,0.00993872719124878,0.00255586562604526,0.000712327159931969,2.44183090800654e-05,1.47697967056715e-06,1,1.09552759230404,1,-0.999287672840068,0
"dbe",0.283889264693623,0.307430171263293,0.175558693956617,0.116276259187992,0.0970997474490115,0.0161261556313824,0.00361970781808063,2,2.49812435160195,3,-2.90290025255099,-1
"dbf",0.559336512492366,0.270001837693889,0.097023263726621,0.0456693379078026,0.0252480860827766,0.00239163973852974,0.000329322358015416,1,1.71598285604239,1,-0.974751913917223,0
"dbg",0.843284409463379,0.121592121308646,0.0246233178358645,0.00769973541543789,0.00266324792123973,0.000127172960323496,9.99509510957175e-06,1,1.20528679028392,1,-0.99733675207876,0
"dbi",0.924354070817934,0.063010922892795,0.00951517587383499,0.00242601987754942,0.000669828854712562,2.26285184509178e-05,1.35316472316127e-06,1,1.09211991127256,1,-0.999330171145287,0
"dbj",0.574123993752058,0.264581138837961,0.0927628944811413,0.0428910555239749,0.0232189706949186,0.00213518422240089,0.000286762487545222,1,1.68405247318912,2,-1.97678102930508,-1
"dbl",0.0628948190206433,0.170212615718402,0.175554800807871,0.182801655881672,0.272746781834899,0.0936186561081073,0.0421706706284048,5,3.88183161662972,4,-3.7272532181651,1
"dbm",0.922804430089606,0.0642038023927343,0.00976813036871016,0.00250341435929757,0.000695106650506983,2.36897399717995e-05,1.42639917311005e-06,1,1.09415773990497,3,-2.99930489334949,-2
"dbo",0.501268496799839,0.28845039666022,0.114012533942161,0.057521131579208,0.0345223485969457,0.00366828955898202,0.000556802862643369,1,1.84881051864072,5,-4.96547765140305,-4
"dbp",0.75951703998731,0.174579739219806,0.0434046076182808,0.0156857187839864,0.0063865542622803,0.000389131387963815,3.72087403724963e-05,1,1.3361612372395,1,-0.99361344573772,0
"dbq",0.916764886185167,0.0688237131038907,0.0107693164786052,0.00281410329273113,0.000798130184936907,2.81136494680867e-05,1.73710520123826e-06,1,1.10214816755759,1,-0.999201869815063,0
"dbr",0.750123800622474,0.18005794377572,0.0456733941680474,0.0167422686923482,0.0069281033889802,0.000432338730258497,4.21506221724988e-05,1,1.35175854912911,1,-0.99307189661102,0
"dbu",0.8688632765827,0.103915559939213,0.0194814669494141,0.00577181073491517,0.00187995604646685,8.19406870579131e-05,5.98906023330237e-06,1,1.16815938802534,1,-0.998120043953533,0
"dby",0.778823467995091,0.163026227446701,0.0388376409277649,0.0136169471539441,0.00535703101932072,0.000310219292821268,2.84661643572548e-05,1,1.3047023682916,1,-0.994642968980679,0
"dcc",0.996480969396255,0.00328403812786415,0.000202641047906793,2.82008942191769e-05,4.10016553509251e-06,4.90437108702224e-08,1.32450939105411e-09,1,1.00379057673409,1,-0.999995899834465,0
"ddd",0.825249675725812,0.133629488491478,0.0284281991633248,0.00920254972629886,0.00330878951136282,0.000167503144812176,1.37942369112798e-05,1,1.232248975188,2,-1.99669121048864,-1
"dde",0.788436201914855,0.157126665524102,0.0366139073685474,0.0126381687460185,0.00488477430785206,0.00027553039304018,2.47517455848056e-05,1,1.28933424616937,2,-1.99511522569215,-1
"ddg",0.535398255881313,0.278167632850033,0.103983910142996,0.0503709900200549,0.0288072044515716,0.0028617772088857,0.000410229445146126,1,1.76924750371778,1,-0.971192795548428,0
"ddi",0.79704092988829,0.151762924527714,0.0346527592783379,0.0117907908612317,0.00448395915777744,0.000246885572592559,2.17507140566342e-05,1,1.2757415844465,1,-0.995516040842223,0
"ddj",0.21514323814361,0.290268274688502,0.189993133346994,0.139450084670654,0.132382155071059,0.0259743471844075,0.00678876689477359,2,2.78873775296937,3,-2.86761784492894,-1
"ddn",0.934385941108893,0.0552126231218812,0.00791825150080905,0.00194830444159932,0.000517486431087621,1.64548634655759e-05,9.3853226434959e-07,1,1.07905189068356,1,-0.999482513568912,0
"ddo",0.625827739358239,0.243472539719916,0.0781644683195605,0.033912072857515,0.0170403445509754,0.0014095693176277,0.000173265876166284,1,1.57778651498062,2,-1.98295965544902,-1
"dds",0.909359631712246,0.0744261224186127,0.0120290527256497,0.00321448969434046,0.000934338573496563,3.41883702403845e-05,2.17650541434189e-06,1,1.11204905213061,1,-0.999065661426503,0
"dec",0.772715354851157,0.166724168216469,0.0402682072467849,0.0142565566900601,0.00567086524224847,0.000333808948619008,3.10388046612653e-05,1,1.31456899132028,1,-0.994329134757752,0
"ded",0.888538731319745,0.0898245019577184,0.0157477221536082,0.00445261302562783,0.00137716638245466,5.54579026393887e-05,3.80725820636751e-06,1,1.14048658393407,1,-0.998622833617545,0
"dee",0.841331208009097,0.122912656701016,0.025028472182387,0.00785677321638656,0.00272934197274466,0.000131183677293478,1.03642410744786e-05,1,1.20817539243884,1,-0.997270658027255,0
"def",0.0027404817625542,0.0213907122370822,0.0456547949954812,0.0852461910602393,0.286547678650951,0.242676481482335,0.315743659811357,7,5.62247395629239,1,-0.713452321349049,6
"deg",0.870946704096282,0.102444080247669,0.0190766217294582,0.00562534341207444,0.00182271061171524,7.88155290559756e-05,5.72437374446455e-06,1,1.16519262027742,1,-0.998177289388285,0
"deh",0.726237789130214,0.193564133934743,0.0515735443164449,0.0195779066123511,0.00843161699159034,0.000557949137961922,5.70598766945762e-05,1,1.39230351532102,1,-0.99156838300841,0
"dei",0.42558755317822,0.305018613710911,0.136391658520387,0.0753290515202071,0.0503848677454078,0.00621556715312788,0.00107268817173933,1,2.04284252109001,1,-0.949615132254592,0
"dem",0.41260675096094,0.306915238517391,0.140203319291578,0.078663237359513,0.0536244293599248,0.00678875429360992,0.00119827021704388,1,2.0789426993891,1,-0.946375570640075,0
"der",0.841279914547465,0.122947280161527,0.0250391351348708,0.00786091595620997,0.00273108999993155,0.00013129013297497,1.03740670210906e-05,1,1.20825135336663,1,-0.997268910000068,0
"des",0.723031990523991,0.195330195315226,0.0523791948832341,0.0199748811569792,0.00864774180552241,0.000576653259124815,5.93430559217012e-05,1,1.39784352040588,2,-1.99135225819448,-1
"deu",0.999732256865503,0.000257730712175497,9.05532148154364e-06,8.69824169358324e-07,8.67215586008996e-08,5.45981926336481e-10,9.13003006530744e-12,1,1.00027880049857,1,-0.999999913278441,0
"dev",0.853540758385866,0.114590190917318,0.0225244107474268,0.00689795906203605,0.00233101750596765,0.000107452261515872,8.2111198693724e-06,1,1.19024348764895,1,-0.997668982494032,0
"dez",0.919823189511362,0.0664900552435642,0.0102593205334687,0.00265498246807794,0.000745062086425219,2.58155121026782e-05,1.57464499950244e-06,1,1.09809241749095,1,-0.999254937913575,0
"dga",0.992135640873621,0.00721760662779591,0.000545183122195647,8.6825110912514e-05,1.45181002596528e-05,2.19112423316403e-07,7.05279201707043e-09,1,1.00862765848483,1,-0.99998548189974,0
"dgb",0.606743558581753,0.251645147773062,0.0834934972603747,0.0370951681865421,0.0191639100236504,0.00164919864520563,0.000209519529412172,1,1.61607639735054,2,-1.98083608997635,-1
"dgc",0.625997825894428,0.243397743278042,0.0781173155701456,0.0338843821797704,0.0170221968567573,0.00140756759036686,0.000172968630489434,1,1.57744995811944,1,-0.982977803143243,0
"dgd",0.644924610975351,0.234861891622545,0.0729103194339354,0.0308770372969953,0.0150851063955934,0.00119855609071184,0.000142478184868233,1,1.54050171752654,1,-0.984914893604407,0
"dge",0.789831672314859,0.156262116594847,0.0362939499650273,0.0124989017417106,0.00481838058729833,0.000270733884203511,2.42449120543275e-05,1,1.28711938299257,1,-0.995181619412702,0
"dgh",0.894246509108322,0.085654026166505,0.0147034677843793,0.00409689135316449,0.00124683112504609,4.89773801610749e-05,3.29708242163829e-06,1,1.13260362969028,1,-0.998753168874954,0
"dgi",0.982910223665071,0.0153408188185431,0.00143340008224524,0.00026336728172216,5.1164481803645e-05,9.87357779647091e-07,3.83128356817863e-08,1,1.01920754542133,1,-0.999948835518196,0
"dgk",0.951863485172019,0.0412947087311931,0.00531915373213665,0.00121573571229971,0.000298124691324508,8.35956866218623e-06,4.32392364579925e-07,1,1.05681711429516,1,-0.999701875308675,0
"dgn",0.000254576381247291,0.00349720772291597,0.011027197913578,0.028516241756106,0.155608939676893,0.21444323946016,0.5866525970891,7,6.32566786736136,7,-6.84439106032311,0
"dgo",0.996217039513036,0.00352573559318903,0.000221406279257597,3.11738261857819e-05,4.58726744811955e-06,5.59858096549348e-08,1.53507340172609e-09,1,1.00408070783954,1,-0.999995412732552,0
"dgr",0.241836192405262,0.298729249145194,0.185022231036434,0.130254101047482,0.117351349767378,0.0215209853136871,0.0052858912845638,2,2.66826168770584,1,-0.882648650232622,1
"dgs",0.810879062295596,0.1429727648358,0.031559084852071,0.0104848322168802,0.00388145700237452,0.00020528851181334,1.75102854651499e-05,1,1.25420276347194,2,-1.99611854299763,-1
"dgx",0.611371716841589,0.249703457120108,0.0821943217436275,0.0363093026994509,0.0186327520546922,0.00158827063918965,0.000200178901342829,1,1.60669344352849,1,-0.981367247945308,0
"dgz",0.85161502148648,0.11591358296525,0.0229147933837267,0.00704557310211273,0.00239151494874201,0.000110987184001377,8.52692968700275e-06,1,1.19305204633214,1,-0.997608485051258,0
"dhd",0.988266037927533,0.0106564664251269,0.00089602513847209,0.000153339086145121,2.76425922176582e-05,4.72137299367681e-07,1.66932061507197e-08,1,1.01302156517511,1,-0.999972357407782,0
"dhg",0.297204807444334,0.309141876062211,0.172253347709251,0.112009001418159,0.0914337822834855,0.0147371896230588,0.00321999545950091,2,2.44841662574143,1,-0.908566217716514,1
"dhi",0.758519220360462,0.17516612639796,0.0436441904011281,0.0157963935314134,0.00644279260668879,0.000393565587558986,3.77111147886744e-05,1,1.33780895284774,2,-1.99355720739331,-1
"dhl",0.0035852219723243,0.0260247889232231,0.0528227231587848,0.0946363174634375,0.29961787616966,0.238339346521055,0.284973725791515,5,5.51558977966411,5,-4.70038212383034,0
"dhm",0.964360841758232,0.031058391216528,0.00362495827544651,0.000774525068546139,0.000176659779981603,4.41498871339707e-06,2.08912552368545e-07,1,1.04136185051187,1,-0.999823340220018,0
"dhn",0.947568097320212,0.0447562681259802,0.00593471188826589,0.00138366507868892,0.000346667412457591,1.00561552374145e-05,5.34019157893972e-07,1,1.06221684167954,1,-0.999653332587542,0
"dho",0.950508000625769,0.0423900662579842,0.0055116733827929,0.0012678542058232,0.000313067229761876,8.87531078297421e-06,4.62987085447786e-07,1,1.05851639903651,1,-0.999686932770238,0
"dhr",0.0121869873774618,0.0614935332873496,0.0970576973886485,0.141699537015027,0.335281373848076,0.195017578015816,0.157263293067621,5,4.94050068298684,5,-4.66471862615192,0
"dhs",0.664262440587142,0.225711765327777,0.0676768274836145,0.0279541347412811,0.0132675646199016,0.00101114145263304,0.00011612578765019,1,1.50375054498752,3,-2.9867324353801,-2
"dhu",0.00028344357805875,0.00380454351487659,0.0118066205030254,0.0301236784820947,0.161051902684571,0.217572709426113,0.575357101811261,7,6.30200258870363,7,-6.83894809731543,0
"dhv",0.209745169640842,0.288244496942541,0.190871459467348,0.141330955669662,0.135659756883599,0.0269983265001438,0.00714983489586429,2,2.81450995229652,1,-0.864340243116401,1
"dhw",0.72638867721209,0.193480737129295,0.0515357029732039,0.0195593182348323,0.008421530236008,0.000557080049687575,5.69541648834937e-05,1,1.39204334396197,3,-2.99157846976399,-2
"dia",0.831130714571388,0.129742441039594,0.0271718847755802,0.00869947560640927,0.00308950674995812,0.000153521229176445,1.24560278934593e-05,1,1.22338500672306,1,-0.996910493250042,0
"dib",0.991080560039201,0.00816041874976214,0.000637211648085723,0.000103763949100166,1.77579167429665e-05,2.78469806436199e-07,9.22730192254306e-09,1,1.00981861327305,1,-0.999982242083257,0
"dic",0.951491263752596,0.041595776946708,0.00537185899468917,0.00122996676354248,0.000302193470756107,8.49941065217408e-06,4.4066105620022e-07,1,1.05728331012934,1,-0.999697806529244,0
"dif",0.00117038312526717,0.0113448079626079,0.0281280781313579,0.059458877016677,0.239756968408781,0.244770552887321,0.415370332467988,7,5.92108022815501,5,-4.76024303159122,2
"dig",0.946921395580998,0.0452750460979191,0.00602875753649001,0.00140964507911245,0.000354277663709324,1.03275164642369e-05,5.50525306453054e-07,1,1.06303354779723,1,-0.999645722336291,0
"dih",0.0872575316212874,0.2019943761071,0.187659221822119,0.180126724471262,0.241366930564922,0.0728204539876602,0.0287747614256496,5,3.61991155391701,4,-3.75863306943508,1
"dii",0.365224839065887,0.311205239967687,0.153882981076124,0.0915481835316858,0.067006507719561,0.00933907373260445,0.00179317490645081,1,2.21909620169496,3,-2.93299349228044,-2
"dil",0.544236901551736,0.275241811057862,0.101405499515268,0.0486053418938892,0.0274521626255155,0.00267979533801277,0.000378488017716228,1,1.74934739106849,4,-3.97254783737448,-3
"dim",0.791767080894173,0.155059649108734,0.0358514102449476,0.0123069313548375,0.00472719400842159,0.00026417931525835,2.35550736272794e-05,1,1.28405426671488,1,-0.995272805991578,0
"dio",0.976939546726665,0.0204778958958902,0.00208907361881894,0.000407335941411846,8.42715471540689e-05,1.80072946631693e-06,7.55405932251207e-08,1,1.02622459403727,1,-0.999915728452846,0
"diq",0.849688377774566,0.117233561628438,0.023307090055959,0.00719461200029248,0.00245290662818565,0.000114600344214844,8.8515683445145e-06,1,1.19586931538512,1,-0.997547093371814,0
"dir",0.775653299790666,0.164950418559875,0.0395784369394035,0.0139471930815092,0.00551856300387643,0.000322308582337727,2.9780042331784e-05,1,1.30981334686439,2,-1.99448143699612,-1
"dis",0.96748686035139,0.028456800604462,0.00322592743608252,0.000675716305607699,0.000150882415709708,3.64487134385527e-06,1.68015404478083e-07,1,1.03755856650544,1,-0.99984911758429,0
"dit",0.00185438316981924,0.0160250416817496,0.0366989276557048,0.0726282961786392,0.2657684790237,0.245739912132851,0.361284960157536,7,5.76679102323335,7,-6.7342315209763,0
"diu",0.98172216722567,0.0163696758987175,0.00155948675158812,0.000290311964393108,5.71849774289035e-05,1.12862895351729e-06,4.45532489790068e-08,1,1.02059423566905,1,-0.999942815022571,0
"dix",0.193448018393179,0.281437812562987,0.193213332760603,0.147033437786089,0.146093273422641,0.030388663959609,0.00838546111489291,2,2.89559397162042,3,-2.85390672657736,-1
"diy",0.319433426910163,0.310992968876756,0.166487015628831,0.105071831275467,0.0826697418483771,0.012690570486355,0.00265444497405043,1,2.36924098363041,2,-1.91733025815162,-1
"diz",0.986577788056836,0.0121417112859995,0.00105954748903825,0.000185911545134365,3.44057689377619e-05,6.13444071873026e-07,2.24099822032642e-08,1,1.01495936565548,1,-0.999965594231062,0
"djb",0.151375032709501,0.258336414119676,0.196468622177451,0.161636897014428,0.17736139312339,0.0418278717298607,0.0129937691256939,2,3.13273189541489,2,-1.82263860687661,0
"djc",0.908181094542429,0.075311530292306,0.0122327011642548,0.00328016639150763,0.000957031113887341,3.52237648851839e-05,2.25273072995691e-06,1,1.11363519145969,1,-0.999042968886113,0
"djd",0.102376718089675,0.218281830462604,0.192028020408994,0.176697663168988,0.224052762378071,0.0632028645398673,0.0233601409518005,5,3.48481707870998,4,-3.77594723762193,1
"dje",0.995347134710205,0.00431946726511678,0.000285409586393781,4.1569301327149e-05,6.3348235410654e-06,8.1964901976761e-08,2.34851416092141e-09,1,1.00504075755164,1,-0.999993665176459,0
"djf",0.00167882280745166,0.0148790452966459,0.0346752252978949,0.0696238772456952,0.260243643618143,0.245933375411746,0.372966010322423,7,5.80153864109536,7,-6.73975635638186,0
"dji",0.282022256277696,0.307152284507987,0.176011948220528,0.116881052411688,0.0979207889431107,0.0163317419678142,0.0036799276711762,2,2.50524076982268,1,-0.902079211056889,1
"djj",0.128819974410265,0.241985685634938,0.195880535376325,0.169046154214999,0.197248500484557,0.0502243812417402,0.016794768637175,2,3.28176973900256,1,-0.802751499515443,1
"djk",0.80766151975775,0.145034672801286,0.0322716378402007,0.0107822455231492,0.00401700125652293,0.000214487541117414,1.84352799734722e-05,1,1.25917573946265,1,-0.995982998743477,0
"djm",0.972581320000623,0.0241784843640317,0.00259945092748393,0.000525217274710443,0.000112851695504235,2.56306566415176e-06,1.12671982410717e-07,1,1.03141793618536,1,-0.999887148304496,0
"djn",0.00138872341616571,0.0129065750445622,0.0310828219979872,0.0641348872942921,0.249536695625631,0.245676400621545,0.395273895999817,7,5.86564904253256,5,-4.75046330437437,2
"djo",0.684247207710722,0.215809612342375,0.0623674893011805,0.0250898060136814,0.011550325173982,0.000842282221616864,9.32772364419243e-05,1,1.46678638420844,1,-0.988449674826018,0
"dju",0.779418137280316,0.162664098622579,0.0386990872160209,0.0135554111084002,0.00532705296536329,0.000307988067802523,2.82247395179125e-05,1,1.30374600701739,1,-0.994672947034637,0
"djw",0.000453344198788625,0.0054861316446904,0.0158532363839998,0.0380903231356307,0.185958566124183,0.229824167783567,0.524334230729141,7,6.19042406160899,7,-6.81404143387582,0
"dka",0.50917430210042,0.286215171363004,0.11168105257394,0.0558173798406364,0.0331272471196692,0.00346572036732429,0.000519126635005529,1,1.82998176615813,1,-0.966872752880331,0
"dkk",0.424269956527482,0.305224540631925,0.136779370518184,0.075663678608264,0.050706020692318,0.00627160802725235,0.00108482499457441,1,2.04646539036607,3,-2.94929397930768,-2
"dkr",0.310978694493537,0.31043222366117,0.168713322846241,0.107682372313502,0.0859055435451183,0.0134318610947107,0.00285598204572102,1,2.39882335822251,2,-1.91409445645488,-1
"dks",0.992805123821888,0.00661714132780966,0.000488365821794567,7.65786691123704e-05,1.25993801624036e-05,1.85139345743046e-07,5.83988724045525e-09,1,1.00787496723544,1,-0.999987400619838,0
"dkx",0.91329275772105,0.0714589656200353,0.0113556568366635,0.00299918513373332,0.00086062937937148,3.08705074389959e-05,1.93480170707083e-06,1,1.10677631355949,1,-0.999139370620629,0
"dlg",0.161928325486366,0.264961928242425,0.196108817536858,0.158028059440874,0.168862961867083,0.0385178904662833,0.01159201696011,2,3.06885714319917,2,-1.83113703813292,0
"dln",0.472281325303433,0.295857168485721,0.122586729740139,0.0640179072257898,0.0400355373539518,0.00450357973014803,0.000717752160817153,1,1.92005091067482,1,-0.959964462646048,0
"dma",0.736395074408802,0.187895461905933,0.0490421418727589,0.0183458294274699,0.00776956182842936,0.000501647670165473,5.02828864411553e-05,1,1.37490541691705,1,-0.992230438171571,0
"dmc",0.86583234149949,0.106047631989266,0.0200743032379446,0.00598774047453776,0.00196496332287455,8.66299936175263e-05,6.38948226983072e-06,1,1.17249080004197,2,-1.99803503667713,-1
"dme",0.812044538563026,0.142223182552682,0.0313020078461917,0.0103780331167086,0.00383302905178939,0.000202024919774391,1.71839498278592e-05,1,1.25240664210019,1,-0.996166970948211,0
"dmg",0.429447448553306,0.304398156495879,0.135254942651969,0.0743536929429959,0.0494537970011298,0.00605407397522373,0.00103788837949692,1,2.03228200878642,3,-2.95054620299887,-2
"dmk",0.490170293749091,0.291434552413525,0.117291602023835,0.0599618729636396,0.0365574833549773,0.00397022651030365,0.0006139689846274,1,1.87566825523131,4,-3.96344251664502,-3
"dml",0.5226759447851,0.282191696896469,0.107710187561957,0.0529741718154225,0.0308455599307733,0.00314228970191577,0.00046014930836269,1,1.7983891715495,1,-0.969154440069227,0
"dmm",0.133720050348359,0.24581185015024,0.196187097791266,0.167484520322955,0.192713656320244,0.0482249475477673,0.0158578775191688,2,3.24776623483646,5,-4.80728634367976,-3
"dmo",0.76471625871449,0.171507227523058,0.0421618027440142,0.0151150229342488,0.00609840534243866,0.00036660818293921,3.46745588108988e-05,1,1.32761061145115,1,-0.993901594657561,0
"dmr",0.601873664662705,0.253660111784777,0.0848650524080901,0.0379317799122653,0.0197342928896485,0.00171534690915331,0.000219751433361393,1,1.62601797104228,1,-0.980265707110352,0
"dms",0.510606766812225,0.285800553315519,0.111259069619617,0.0555117630604267,0.0328792061065175,0.00343008459343519,0.000512556492260341,1,1.82659656808284,3,-2.96712079389348,-2
"dmu",0.239871866095243,0.29818985802011,0.185419885063583,0.130923592139389,0.118394789175852,0.0218175245749165,0.00538248493090787,2,2.67676209372888,3,-2.88160521082415,-1
"dmv",0.22972938846047,0.295199527982147,0.187396907021808,0.134400130829313,0.123936107217831,0.0234235820256095,0.00591435646282157,2,2.72154221229,2,-1.87606389278217,0
"dmx",0.73243069485873,0.190121131605876,0.0500262690293249,0.0188220689879697,0.0080238919743888,0.000523096221243358,5.28473224674642e-05,1,1.38166800956701,1,-0.991976108025611,0
"dna",0.777027243335441,0.16411778333597,0.039256930185419,0.0138036104705785,0.00544819898547233,0.000317028665029917,2.92050220898066e-05,1,1.30759564451812,1,-0.994551801014528,0
"dnd",0.629242852966378,0.241964161940335,0.0772189021541106,0.0333583603738892,0.0166785312909981,0.00136981117300905,0.000167380101280368,1,1.57104450900694,2,-1.983321468709,-1
"dne",0.957313968752419,0.0368614710702003,0.00456178293999099,0.00101445770796771,0.000241533875324329,6.46324088016126e-06,3.22413217013207e-07,1,1.05002879625909,1,-0.999758466124676,0
"dng",0.571406671103798,0.26559837120419,0.0935432698831066,0.0433944506429391,0.0235825395026511,0.00218050040197693,0.000294197261337947,1,1.68986610648774,3,-2.97641746049735,-2
"dni",0.805607274186354,0.146345367133646,0.0327287324925859,0.0109741054022874,0.00410496820445927,0.000220507897071731,1.90446835955926e-05,1,1.26236182873045,1,-0.995895031795541,0
"dnk",0.761606855881916,0.173348195666137,0.0429039397051033,0.0154551225378916,0.00626975111701078,0.000379961655132766,3.61734368082844e-05,1,1.33271729605458,1,-0.993730248882989,0
"dnn",0.874764757470322,0.0997348968554974,0.0183404150611285,0.00536108250363543,0.00172029518124517,7.32919460472159e-05,5.26098212461079e-06,1,1.15977818083662,1,-0.998279704818755,0
"dnr",0.667557907453046,0.224109876252245,0.0667941824277819,0.0274709376486253,0.0129733928918189,0.000981634288827804,0.000112069037655038,1,1.49758521129103,1,-0.987026607108181,0
