"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs","latent1","latent2"
"gap",0.975729416099677,0.023885588815392,0.00038499508493095,1,1.02465557898525,1,0.0246555789852541,0
"gaq",0.980246970493252,0.0194723620583735,0.000280667448374516,1,1.02003369695512,1,0.0200336969551227,0
"gar",0.977523742767749,0.0221341927157883,0.000342064516462237,1,1.02281832174871,1,0.0228183217487128,0
"gas",0.99652182575675,0.00345657673580424,2.15975074456809e-05,1,1.0034997717507,1,0.00349977175069549,0
"gat",0.931683295467016,0.0663233334889466,0.00199337104403696,1,1.07031007557702,1,0.0703100755770205,0
"gau",0.814601046455282,0.174264304093203,0.011134649451515,1,1.19653360299623,1,0.196533602996233,0
"gaw",0.998817822309377,0.00117748663588835,4.69105473499543e-06,1,1.00118686874536,1,0.00118686874535845,0
"gax",0.999996226112621,3.77168713072695e-06,2.20024876096403e-09,1,1.00000377608763,1,3.7760876283599e-06,0
"gay",0.99742616500967,0.00255978907982191,1.40459105080204e-05,1,1.00258788090084,1,0.00258788090083795,0
"gaz",0.999999714092693,2.85825047074972e-07,8.22597545635517e-11,1,1.00000028598957,1,2.85989566473077e-07,0
"gbb",0.640583001188491,0.3194251604339,0.0399918383776092,1,1.39940883718912,1,0.399408837189118,0
"gbd",0.172257328110807,0.499756468725032,0.327986203164161,2,2.15572887505335,2,0.155728875053354,0
"gbe",0.843967805742693,0.147871826806323,0.00816036745098336,1,1.16419256170829,1,0.16419256170829,0
"gbf",0.976955996698558,0.0226885650830566,0.000355438218385462,1,1.02339944151983,1,0.0233994415198275,0
"gbg",0.997793469836663,0.00219524328028986,1.12868830469681e-05,1,1.00221781704638,1,0.0022178170463838,0
"gbh",0.988775864748677,0.0111044909011061,0.000119644350217385,1,1.01134377960154,1,0.0113437796015408,0
"gbi",0.997393933059539,0.00259177000692679,1.42969335341636e-05,1,1.002620363874,1,0.002620363873995,0
"gbj",0.974026789816513,0.0255457009344254,0.000427509249061542,1,1.02640071943255,1,0.0264007194325486,0
"gbk",0.998043289132327,0.00194718914653746,9.52172113521943e-06,1,1.00196623258881,1,0.00196623258880813,0
"gbl",0.999599521709265,0.000399426590171226,1.05170056396986e-06,1,1.0004015299913,1,0.000401529991299165,0
"gbm",0.999930671668901,6.92293896970009e-05,9.89414018492951e-08,1,1.0000694272725,1,6.94272725008105e-05,0
"gbn",0.734187554604574,0.243927654428643,0.0218847909667823,1,1.28769723636221,1,0.287697236362208,0
"gbo",0.999400197610476,0.000597971739857872,1.83064966563506e-06,1,1.00060163303919,1,0.000601633039189142,0
"gbp",0.998988047827771,0.00100817544452725,3.77672770190962e-06,1,1.00101572889993,1,0.00101572889993107,0
"gbq",0.990981847729146,0.00893170107615526,8.64511946984114e-05,1,1.00910460346555,1,0.00910460346555197,0
"gbr",0.999916613355759,8.32601174798331e-05,1.26526761623502e-07,1,1.000083513171,1,8.35131710030801e-05,0
"gbs",0.99834828485806,0.00164421749820998,7.49764373031425e-06,1,1.00165921278567,1,0.00165921278567049,0
"gbu",0.2121083642521,0.510844503203041,0.277047132544859,2,2.06493876829276,2,0.0649387682927589,0
"gbv",0.995586969489758,0.00438260449745087,3.04260127915734e-05,1,1.00444345652303,1,0.00444345652303424,0
"gbx",0.999024443819083,0.000971967130216966,3.58905070041438e-06,1,1.00097914523162,1,0.000979145231617684,0
"gby",0.999876649290864,0.000123137112876814,2.13596258791249e-07,1,1.00012356430539,1,0.000123564305394286,0
"gbz",0.922273334907574,0.0752595282664511,0.00246713682597444,1,1.0801938019184,2,-0.9198061980816,-1
"gcc",0.990457790004049,0.00944821845285393,9.39915430969718e-05,1,1.00963620153905,1,0.00963620153904765,0
"gcd",0.00403785899295328,0.100135526406009,0.895826614601038,3,2.89178875560808,2,0.891788755608084,1
"gce",0.00130676096575069,0.0514044677109759,0.947288771323273,3,2.94598201035752,3,-0.0540179896424773,0
"gcf",0.999924300744516,7.55880311460455e-05,1.11224337517868e-07,1,1.00007581047982,1,7.58104798210812e-05,0
"gcl",0.998580431922866,0.00141350762569548,6.06045143880518e-06,1,1.00142562852857,1,0.00142562852857298,0
"gcn",0.946631041690717,0.0520357774292745,0.00133318088000833,1,1.05470213918929,1,0.0547021391892912,0
"gcr",0.988354393569457,0.0115191967967524,0.000126409633790181,1,1.01177201606433,1,0.0117720160643326,0
"gda",0.872985757827349,0.121333544779891,0.00568069739276056,1,1.13269493956541,1,0.132694939565412,0
"gdb",0.988626663655813,0.0112513122265628,0.000122024117623853,1,1.01149536046181,1,0.0114953604618104,0
"gdc",0.0117711688852913,0.179355021051872,0.808873810062837,3,2.79710264117755,3,-0.202897358822455,0
"gdd",0.997990424666026,0.00199968791185712,9.88742211693872e-06,1,1.00201946275609,1,0.002019462756091,0
"gde",0.997913214329676,0.0020763565122871,1.04291580372839e-05,1,1.00209721482836,1,0.00209721482836178,0
"gdf",0.993767540456083,0.00618222679721392,5.02327467027941e-05,1,1.00628269229062,1,0.00628269229061962,0
"gdg",0.99261461164138,0.00732098111578849,6.44072428318543e-05,1,1.00744979560145,1,0.00744979560145209,0
"gdh",0.104068142559283,0.448462060056084,0.447469797384633,2,2.34340165482535,2,0.34340165482535,0
"gdj",0.264813001006242,0.512212556706496,0.222974442287262,2,1.95816144128102,2,-0.0418385587189798,0
"gdk",0.724022364920954,0.252438533477354,0.0235391016016923,1,1.29951673668074,1,0.299516736680739,0
"gdl",0.998903778965701,0.00109199906193547,4.22197236393806e-06,1,1.00110044300666,1,0.00110044300666323,0
"gdm",0.846529327127749,0.145547258703209,0.00792341416904196,1,1.16139408704129,1,0.161394087041292,0
"gdn",0.96577325104763,0.0335694482906824,0.000657300661687676,1,1.03488404961406,1,0.0348840496140579,0
"gdo",0.951377174023631,0.0474752587133379,0.001147567263031,1,1.0497703932394,1,0.0497703932394,0
"gdq",0.973446384573887,0.0261112232659073,0.000442392160205918,1,1.02699600758632,1,0.0269960075863191,0
"gdr",0.980712106994966,0.0190172499454656,0.000270643059568698,1,1.0195585360646,1,0.0195585360646029,0
"gdu",0.858759766057032,0.134399642230466,0.00684059171250151,1,1.14808082565547,1,0.148080825655469,0
"gdx",0.999645708724045,0.000353401626442817,8.89649512392232e-07,1,1.00035518092547,1,0.000355180925467824,0
"gea",0.979294363667156,0.0204040143788,0.000301621954044373,1,1.02100725828689,1,0.0210072582868888,0
"geb",0.986993952211034,0.0128569107520383,0.00014913703692776,1,1.01315518482589,1,0.0131551848258937,0
"gec",0.998610544930769,0.00138357411097678,5.88095825415635e-06,1,1.00139533602748,1,0.00139533602748498,0
"ged",0.994436616742706,0.00552081403008187,4.25692272123523e-05,1,1.00560595248451,1,0.00560595248450668,0
"geh",0.906642958239902,0.0900042799844462,0.00335276177565158,1,1.09670980353575,1,0.0967098035357492,0
"gei",0.597043061894702,0.352085680445842,0.050871257659456,1,1.45382819576475,1,0.453828195764754,0
"gej",0.999785056644465,0.000214492101466734,4.51254068001283e-07,1,1.0002153946096,1,0.000215394609602626,0
"gek",0.981434921274515,0.0183097408325567,0.000255337892928642,1,1.01882041661841,1,0.018820416618414,0
"gel",0.985194178408179,0.0146245926846941,0.000181228907126463,1,1.01498705049895,1,0.0149870504989469,0
"geq",0.803354077634317,0.184243420945392,0.0124025014202905,1,1.20904842378597,1,0.209048423785973,0
"ges",0.976556002165562,0.0230790203335621,0.000364977500875607,1,1.02380897533531,1,0.0238089753353132,0
"gew",0.998088547454078,0.00190224049373466,9.21205218762378e-06,1,1.00192066459811,1,0.00192066459811002,0
"gex",0.985192432419101,0.0146263064487008,0.000181261132198296,1,1.0149888287131,1,0.0149888287130973,0
"gey",0.990160592596923,0.00974104253840502,9.83648646719626e-05,1,1.00993777226775,1,0.00993777226774895,0
"gez",0.130025560820533,0.47427437802719,0.395700061152277,2,2.26567450033174,3,-0.734325499668255,-1
"gfk",0.993155480710185,0.00678691049102276,5.76087987919083e-05,1,1.00690212808861,1,0.00690212808860657,0
"gga",0.966396147200378,0.0329652339741173,0.0006386188255042,1,1.03424247162513,1,0.0342424716251259,0
"ggb",0.990192890956275,0.00970922282764042,9.78862160845306e-05,1,1.00990499525981,1,0.00990499525980959,0
"ggd",0.00450246431993427,0.106520906565269,0.888976629114797,3,2.88447416479486,3,-0.115525835205137,0
"gge",0.389863659941283,0.476871280990643,0.133265059068074,2,1.74340139912679,1,0.74340139912679,1
"ggg",0.974407498866628,0.0251746467906931,0.000417854342678603,1,1.02601035547605,1,0.0260103554760502,0
"ggk",0.00543880952747562,0.11843394043893,0.876127250033595,3,2.87068844050612,3,-0.129311559493881,0
"ggl",0.967516099470482,0.0318783290277316,0.000605571501785973,1,1.0330894720313,1,0.0330894720313033,0
"ggt",0.970001319428962,0.0294639318021808,0.000534748768857174,1,1.0305334293399,1,0.0305334293398951,0
"ggu",0.991469505536434,0.00845086018527275,7.96342782934945e-05,1,1.00861012874186,1,0.00861012874185985,0
"ggw",0.995480926536841,0.00448758520967385,3.14882534854233e-05,1,1.00455056171664,1,0.00455056171664481,0
"gha",0.906117238253786,0.0904980703240444,0.00338469142216913,1,1.09726745316838,1,0.0972674531683826,0
"ghe",0.997567985831423,0.00241905592002656,1.29582485502988e-05,1,1.00244497241713,1,0.00244497241712738,0
"ghh",0.988432015393486,0.0114428308599777,0.000125153746536766,1,1.01169313835305,1,0.0116931383530512,0
"ghk",0.989240451600207,0.0106472069572731,0.000112341442519703,1,1.01087188984231,1,0.0108718898423126,0
"ghl",0.851261524855694,0.14124351413915,0.00749496100515612,1,1.15623343614946,1,0.156233436149463,0
"ghn",0.97857321078442,0.0211089283576604,0.00031786085791996,1,1.0217446500735,1,0.0217446500735003,0
"gho",0.0454960089492227,0.336812020309828,0.617691970740949,3,2.57219596179173,1,1.57219596179173,2
"ghr",0.984880164243212,0.0149327776753435,0.000187058081444702,1,1.01530689383823,1,0.0153068938382328,0
"ghs",0.998875557771607,0.00112006788069996,4.37434769307021e-06,1,1.00112881657609,1,0.00112881657608632,0
"ght",0.967621115977355,0.0317763754618092,0.000602508560835324,1,1.03298139258348,1,0.0329813925834799,0
"gia",0.599306210230524,0.350431414131939,0.0502623756375362,1,1.45095616540701,1,0.450956165407012,0
"gid",0.996099343537947,0.00387519098213984,2.54654799133336e-05,1,1.00392612194197,1,0.00392612194196662,0
"gig",0.927113783735307,0.0706683669866686,0.00221784927802449,1,1.07510406554272,1,0.0751040655427175,0
"gil",0.999594719160492,0.000404211857938153,1.06898156992941e-06,1,1.00040634982108,1,0.000406349821078011,0
"gim",0.998677686312823,0.00131682698812996,5.48669904731902e-06,1,1.00132780038622,1,0.00132780038622449,0
"gin",0.896231031862511,0.0997577921357441,0.00401117600174483,1,1.10778014413923,1,0.107780144139234,0
"gip",0.987425313905668,0.0124329006959878,0.000141785398344307,1,1.01271647149268,1,0.0127164714926764,0
"giq",0.539975527423943,0.392061483404321,0.0679629891717357,1,1.52798746174779,2,-0.472012538252208,-1
"gir",0.61566738252405,0.338327188564319,0.046005428911631,1,1.43033804638758,2,-0.569661953612419,-1
"gis",0.993856330208891,0.00609447841093902,4.91913801697885e-05,1,1.00619286117128,1,0.00619286117127871,0
"git",0.79766427321567,0.189263876164426,0.0130718506199039,1,1.21540757740423,1,0.215407577404234,0
"giw",0.775746864269951,0.208422886132091,0.0158302495979582,1,1.24008338532801,2,-0.759916614671993,-1
"gix",0.967902765626872,0.0315029100283865,0.000594324344741604,1,1.03269155871787,1,0.0326915587178696,0
"giz",0.989739109714241,0.0101562044890826,0.000104685796676773,1,1.01036557608244,1,0.0103655760824362,0
"gji",0.956484357865417,0.042554660160343,0.000960981974239883,1,1.04447662410882,1,0.0444766241088228,0
"gjk",0.999557888654518,0.000440907244113498,1.20410136827953e-06,1,1.00044331544685,1,0.000443315446850168,0
"gjn",0.999720659313882,0.000278696963193159,6.43722924409396e-07,1,1.00027998440904,1,0.0002799844090422,0
"gju",0.999944948403461,5.49787570188753e-05,7.28395200821907e-08,1,1.00005512443606,1,5.51244360589287e-05,0
"gka",0.951289359069866,0.0475597457539289,0.00115089517620537,1,1.04986153610634,1,0.0498615361063395,0
"gke",0.356877403428533,0.490192031221822,0.152930565349646,2,1.79605316192111,2,-0.203946838078887,0
"gkn",0.99858206600299,0.00141188332766662,6.05066934378229e-06,1,1.00142398466635,1,0.00142398466635418,0
"gkp",0.999727245333862,0.000272131469941095,6.2319619698048e-07,1,1.00027337786234,1,0.000273377862335167,0
"gla",0.999798877680626,0.00020070984323306,4.1247614102069e-07,1,1.00020153479552,1,0.000201534795515101,0
"glc",0.77884492237402,0.205732369418191,0.0154227082077885,1,1.23657778583377,1,0.236577785833768,0
"gld",0.548228145479226,0.386498465078231,0.0652733894425431,1,1.51704524396332,1,0.517045243963317,0
"gle",0.999808222335753,0.000191390861139729,3.86803107432776e-07,1,1.00019216446735,1,0.000192164467354594,0
"glg",0.999987507709009,1.24819203707327e-05,1.037062058451e-08,1,1.00001250266161,1,1.25026616120127e-05,0
"glh",0.353922683708766,0.491265440296096,0.154811875995138,2,1.80088919228637,1,0.800889192286371,1
"glj",0.906009880424519,0.090598890598328,0.00339122897715338,1,1.09738134855263,1,0.0973813485526347,0
"glk",0.999788791851187,0.000210767467909379,4.40680903657231e-07,1,1.00021164882972,1,0.000211648829716804,0
"glo",0.989536256323713,0.0103559666017874,0.000107777074499826,1,1.01057152075079,1,0.010571520750787,0
"glr",0.988003372507864,0.0118644829087597,0.000132144583375848,1,1.01212877207551,1,0.0121287720755117,0
"glu",0.883839199285079,0.11129415301664,0.00486664769828082,1,1.1210274484132,1,0.121027448413202,0
"glv",0.103251039881247,0.447484864474306,0.449264095644446,3,2.3460130557632,3,-0.653986944236801,0
"glw",0.991424406643445,0.00849533683035997,8.02565261949217e-05,1,1.00865584988275,1,0.00865584988274959,0
"gly",0.440633322963426,0.452137577915541,0.107229099121033,2,1.66659577615761,3,-1.33340422384239,-1
"gma",0.00392126421674294,0.0984755824769787,0.897603153306278,3,2.89368188908954,3,-0.106318110910465,0
"gmd",0.932785618028008,0.0652735812807992,0.00194080069119318,1,1.06915518266319,1,0.0691551826631855,0
"gmm",0.996611918145381,0.00336728216187021,2.07996927491516e-05,1,1.00340888154737,1,0.00340888154736874,0
"gmn",0.934156494266432,0.0639672237939569,0.00187628193961098,1,1.06771978767318,1,0.067719787673179,0
"gmu",0.983805047510345,0.0159874305933417,0.00020752189631279,1,1.01640247438597,1,0.0164024743859672,0
"gmx",0.957974120809727,0.041116727644925,0.000909151545348319,1,1.04293503073562,1,0.0429350307356215,0
"gna",0.985883786866333,0.0139475478815501,0.000168665252116673,1,1.01428487838578,1,0.0142848783857834,0
"gnb",0.986859302364961,0.0129892384952053,0.000151459139833499,1,1.01329215677487,1,0.0132921567748723,0
"gnd",0.99189883515505,0.00802736957762651,7.37952673239839e-05,1,1.00817496011227,1,0.00817496011227448,0
"gne",0.970434172886712,0.0290430564945507,0.000522770618736956,1,1.03008859773202,1,0.0300885977320247,0
"gng",0.999531684015996,0.000467013031324459,1.30295267986025e-06,1,1.00046961893668,1,0.000469618936683958,0
"gnh",0.907848547215796,0.0888713854443965,0.00328006733980712,1,1.09543152012401,2,-0.904568479875989,-1
"gni",0.548658565725945,0.386206196775115,0.06513523749894,1,1.516476671773,2,-0.483523328227005,-1
"gnk",0.863781422700729,0.129799553459309,0.00641902383996207,1,1.14263760113923,1,0.142637601139233,0
"gnl",0.000979801651615128,0.043068552407043,0.955951645941342,3,2.95497184428973,3,-0.0450281557102734,0
"gnm",0.943735810187692,0.0548120597416453,0.0014521300706628,1,1.05771631988297,1,0.0577163198829709,0
"gnn",0.625206133603934,0.33115595939342,0.0436379070026465,1,1.41843177339871,1,0.418431773398713,0
"gno",0.999974553821728,2.54198729628952e-05,2.63053091531518e-08,1,1.00002547248358,1,2.54724835810904e-05,0
"gnq",0.806020863758996,0.181883857414625,0.012095278826379,1,1.20607441506738,2,-0.793925584932617,-1
"gnr",0.0016559571696668,0.0593437146482662,0.939000328182067,3,2.9373443710124,3,-0.0626556289876001,0
"gnt",0.883342630466817,0.111754803473969,0.00490256605921346,1,1.1215599355924,1,0.121559935592396,0
"gnu",0.918629515964237,0.0787078938396232,0.00266259019614012,1,1.0840330742319,1,0.0840330742319033,0
"gnw",0.812682155149656,0.175972023502073,0.0113458213482719,1,1.19866366619862,1,0.198663666198616,0
"gnz",0.827530549698626,0.162703350946873,0.0097660993545009,1,1.18223554965587,1,0.182235549655875,0
"goa",0.999837354881077,0.000162335378639744,3.09740282866677e-07,1,1.00016295485921,1,0.000162954859205477,0
"gob",0.410167084261388,0.467549576322703,0.122283339415909,2,1.71211625515452,1,0.71211625515452,1
"goc",0.981295465402559,0.0184462697648213,0.000258264832620148,1,1.01896279943006,1,0.0189627994300616,0
"god",0.996242009007049,0.00373385467523779,2.41363177128084e-05,1,1.00378212731066,1,0.00378212731066352,0
"goe",0.961946275823193,0.0372769638021073,0.000776760374699426,1,1.03883048455151,1,0.0388304845515064,0
"gog",0.999840004585124,0.00015969245025127,3.02964624609992e-07,1,1.0001602983795,1,0.000160298379500379,0
"goi",0.934438126067117,0.0636987286634997,0.00186314526938358,1,1.06742501920227,1,0.0674250192022667,0
"gol",0.999745782341666,0.000253651235658459,5.66422675318812e-07,1,1.00025478408101,1,0.000254784081008985,0
"gom",0.999998805121427,1.19437438850234e-06,5.04184805016905e-10,1,1.00000119538276,1,1.19538275811237e-06,0
"gop",0.738224873738199,0.240527925944974,0.0212472003168273,1,1.28302232657863,1,0.283022326578628,0
"goq",0.859497951660869,0.133724262446279,0.00677778589285138,1,1.14727983423198,1,0.147279834231982,0
"gor",0.999737665102371,0.000261743798140479,5.91099488578273e-07,1,1.00026292599712,1,0.000262925997117858,0
"gos",0.999483617913402,0.000514892198265948,1.48988833159613e-06,1,1.00051787197493,1,0.000517871974929252,0
"gou",0.975836497879122,0.0237811233196074,0.000382378801270344,1,1.02454588092215,1,0.0245458809221479,0
"gow",0.993068051207164,0.00687325863852428,5.86901543121465e-05,1,1.00699063894715,1,0.00699063894714858,0
"gox",0.992628920056232,0.00730685586679924,6.42240769690439e-05,1,1.00743530402074,1,0.00743530402073733,0
"goy",0.447241134280046,0.44858622180679,0.104172643913164,2,1.65693150963312,2,-0.343068490366882,0
"goz",0.0811521177518671,0.416214700984981,0.502633181263151,3,2.42148106351128,1,1.42148106351128,2
"gpa",0.990453179712225,0.0094527614365213,9.40588512539087e-05,1,1.00964087913903,1,0.00964087913902922,0
"gpn",0.90134234934191,0.094976557908962,0.00368109274912765,1,1.10233874340722,2,-0.897661256592783,-1
"gqa",0.991141230216107,0.0087745679516914,8.42018322015914e-05,1,1.00894297161609,1,0.0089429716160947,0
"gqi",0.857232832103733,0.135795746276885,0.00697142161938125,1,1.14973858951565,1,0.149738589515648,0
"gqr",0.989325547238058,0.0105634312241507,0.000111021537791745,1,1.01078547429973,1,0.0107854742997342,0
"gra",0.996127843470291,0.00384695842058569,2.5198109122937e-05,1,1.00389735463883,1,0.00389735463883145,0
"grc",0.0158908861904695,0.208819402511011,0.77528971129852,3,2.75939882510805,3,-0.240601174891949,0
"grd",0.983369463880805,0.0164145029783963,0.000216033140798544,1,1.01684656925999,2,-0.983153430740006,-1
"grg",0.976333175320041,0.0232964912857402,0.000370333394218991,1,1.02403715807418,2,-0.975962841925822,-1
"grh",0.989591460951515,0.0103016063760811,0.000106932672404247,1,1.01051547172089,1,0.0105154717208897,0
"gri",0.997189458067832,0.00279462023909438,1.59216930731843e-05,1,1.00282646362524,1,0.00282646362524064,0
"grj",0.999529075093085,0.000469611992336194,1.31291457894367e-06,1,1.00047223782149,1,0.000472237821494303,0
"grm",0.908919232471332,0.0878646449681512,0.00321612256051718,1,1.09429689008919,1,0.0942968900891856,0
"gro",0.953619151497737,0.0453168785999468,0.00106396990231639,1,1.04744481840458,1,0.0474448184045797,0
"grq",0.748119197419022,0.232150254538485,0.0197305480424927,1,1.27161135062347,2,-0.72838864937653,-1
"grr",0.825822353651976,0.164236120841199,0.00994152550682514,1,1.18411917185485,1,0.184119171854849,0
"grs",0.955316370028481,0.0436811888487183,0.00100244112280024,1,1.04568607109432,2,-0.954313928905681,-1
"grt",0.999999007225077,9.9237674633379e-07,3.98176713822807e-10,1,1.0000009931731,1,9.93173099761435e-07,0
"gru",0.999609796774446,0.000389188229744097,1.01499581039999e-06,1,1.00039121822137,1,0.000391218221365008,0
"grv",0.998669474552001,0.00132499097433558,5.53447366358206e-06,1,1.00133605992166,1,0.00133605992166275,0
"grw",0.595376887337704,0.353300408664614,0.0513227039976816,1,1.45594581665998,2,-0.544054183340023,-1
"grx",0.891343432642278,0.104317338135078,0.00433922922264418,1,1.11299579658037,1,0.112995796580366,0
"gry",0.995050871852802,0.00491321094283936,3.5917204358582e-05,1,1.00498504535156,1,0.00498504535155631,0
"grz",0.140681453969002,0.48236832381129,0.376950222219708,2,2.23626876825071,3,-0.763731231749294,-1
"gsl",0.995425575086779,0.00454237745618014,3.20474570404405e-05,1,1.00460647237026,1,0.00460647237026102,0
"gsn",0.980010258054547,0.0197039206107037,0.000285821334749525,1,1.0202755632802,1,0.0202755632802027,0
"gsp",0.914183470828998,0.0829063922053251,0.00291013696567677,1,1.08872666613668,1,0.0887266661366788,0
"gsw",0.999963610281271,3.63475921639766e-05,4.21265653471892e-08,1,1.00003643184529,1,3.64318452947821e-05,0
"gta",0.255396915553145,0.512872996510274,0.231730087936581,2,1.97633317238344,2,-0.0236668276165644,0
"gua",0.847864458867256,0.144334229185572,0.0078013119471716,1,1.15993685307992,2,-0.840063146920085,-1
"guc",0.992024376993333,0.00790350594598244,7.21170606847732e-05,1,1.00804774006735,1,0.00804774006735198,0
"gud",0.997562099659268,0.00242489750103037,1.30028397012927e-05,1,1.00245090318043,1,0.00245090318043273,0
"gue",0.645850123302823,0.315359906856095,0.0387899698410815,1,1.39293984653826,1,0.392939846538258,0
"guf",0.778968073839777,0.205625296643485,0.0154066295167389,1,1.23643855567696,1,0.236438555676962,0
"gug",0.999118908569988,0.000877975983805124,3.11544620668069e-06,1,1.00088420687622,1,0.000884206876218485,0
"guh",0.982278745643088,0.0174833600446538,0.000237894312258069,1,1.01795914866917,1,0.0179591486691699,0
"gui",0.963220132742595,0.0360437596492004,0.000736107608204528,1,1.03751597486561,1,0.0375159748656095,0
"guj",0.999999993546563,6.4527058141195e-09,7.30970839413203e-13,1,1.00000000645417,1,6.45416786682063e-09,0
"guk",0.998252809501504,0.00173907532254125,8.11517595455946e-06,1,1.00175530567445,1,0.00175530567445037,0
"gul",0.895310366216363,0.100617592504323,0.00407204127931449,1,1.10876167506295,1,0.108761675062952,0
"gum",0.941277571389458,0.0571659219906047,0.00155650661993711,1,1.06027893523048,1,0.0602789352304791,0
"gun",0.93240263933077,0.0656383652901459,0.0019589953790845,1,1.06955635604831,1,0.0695563560483148,0
"guo",0.779548960388027,0.205120125824475,0.0153309137874985,1,1.23578195339947,1,0.235781953399472,0
"gup",0.872658830652152,0.121635004868108,0.00570616447974059,1,1.13304733382759,1,0.133047333827589,0
"guq",0.829917656332407,0.160558672586172,0.00952367108142149,1,1.17960601474901,1,0.179606014749015,0
"gur",0.999933910883569,6.59962748417176e-05,9.28415888612477e-08,1,1.00006618195802,1,6.618195801944e-05,0
"gut",0.812837518903072,0.175833835593365,0.0113286455035635,1,1.19849112660049,1,0.198491126600492,0
"guu",0.959313028959637,0.0398233918045362,0.000863579235826806,1,1.04155055027619,1,0.0415505502761899,0
"guw",0.999916042897855,8.38294196231493e-05,1.27682522221839e-07,1,1.00008408478467,1,8.40847846674819e-05,0
"gux",0.999999189289148,8.10403124051895e-07,3.07728176274225e-10,1,1.00000081101858,1,8.11018580293421e-07,0
"guz",0.999918172911914,8.17037069791304e-05,1.23381107219878e-07,1,1.00008195046919,1,8.19504691937922e-05,0
"gva",0.724175404714946,0.252310925395119,0.0235136698899348,1,1.29933826517499,2,-0.700661734825011,-1
"gvc",0.770093358444568,0.213317431687643,0.0165892098677892,1,1.24649585142322,1,0.246495851423222,0
"gve",0.977296872703291,0.0223557421377706,0.000347385158938507,1,1.02305051245565,1,0.0230505124556477,0
"gvf",0.999695587266931,0.000303689217979519,7.23515089950943e-07,1,1.00030513624816,1,0.000305136248159421,0
"gvj",0.431760478874541,0.456792627793156,0.111446893332303,2,1.67968641445776,1,0.679686414457763,1
"gvl",0.994081172039981,0.00587224052319124,4.65874368276165e-05,1,1.00596541539685,1,0.00596541539684647,0
"gvm",0.927743552862443,0.0700701623392604,0.00218628479829674,1,1.07444273193585,2,-0.925557268064146,-1
"gvn",0.511772811208793,0.410463744611573,0.077763444179634,1,1.56599063297084,1,0.565990632970841,0
"gvo",0.549927609125873,0.385343264452507,0.0647291264216197,1,1.51480151729575,1,0.514801517295747,0
"gvp",0.471949984440954,0.43469830106196,0.0933517144970861,1,1.62140173005613,2,-0.378598269943867,-1
"gvr",0.999700648373732,0.000298644425175132,7.0720109279776e-07,1,1.00030005882736,1,0.000300058827360727,0
"gvy",0.00119153699837471,0.0485831005906355,0.95022536241099,3,2.94903382541262,3,-0.0509661745873848,0
"gwa",0.992902091679541,0.00703714677343092,6.07615470279432e-05,1,1.00715866986749,1,0.00715866986748681,0
"gwb",0.775109474138089,0.208975697697431,0.0159148281644803,1,1.24080535402639,1,0.240805354026392,0
"gwc",0.998858354676452,0.00113717730283891,4.46802070896979e-06,1,1.00114611334426,1,0.00114611334425696,0
"gwd",0.996659531242609,0.00332008677894446,2.03819784466708e-05,1,1.00336085073584,1,0.00336085073583758,0
"gwe",0.942904133852083,0.055608769991649,0.00148709615626841,1,1.05858296230419,2,-0.941417037695814,-1
"gwf",0.896731845147951,0.099289906753256,0.00397824809879277,1,1.10724640295084,1,0.107246402950842,0
"gwg",0.949713303412676,0.0490753900993897,0.00121130648793399,1,1.05149800307526,1,0.0514980030752576,0
"gwi",0.595623728526279,0.353120619096591,0.0512556523771297,1,1.45563192385085,1,0.455631923850851,0
"gwj",0.889702408327746,0.105845487454629,0.00445210421762454,1,1.11474969588988,1,0.114749695889878,0
"gwn",0.998502891071946,0.00149057883180437,6.53009624984602e-06,1,1.0015036390243,1,0.00150363902430417,0
"gwr",0.999084662844971,0.00091205230815794,3.28484687106556e-06,1,1.0009186220019,1,0.000918622001900182,0
"gwt",0.993128592671121,0.0068134666993569,5.79406295218021e-05,1,1.0069293479584,1,0.0069293479584005,0
"gwu",0.00177511809346625,0.0618767956594084,0.936348086247125,3,2.93457296815366,3,-0.0654270318463412,0
"gww",0.210243149798047,0.510545310161146,0.279211540040807,2,2.06896839024276,2,0.0689683902427602,0
"gwx",0.998048176629483,0.00194233524331155,9.48812720524828e-06,1,1.00196131149772,1,0.00196131149772194,0
"gxx",0.999242344604966,0.000755127972040359,2.52742299411413e-06,1,1.00076018281803,1,0.000760182818028809,0
"gya",0.999680884461322,0.000318344051056463,7.71487621786804e-07,1,1.0003198870263,1,0.000319887026300147,0
"gyb",0.994309050763616,0.00564695190279707,4.39973335868427e-05,1,1.00573494656997,1,0.00573494656997076,0
"gyd",0.50432170469806,0.415160385578252,0.0805179097236877,1,1.57619620502563,2,-0.423803794974372,-1
"gye",0.677882306584336,0.290144135925694,0.0319735574899707,1,1.35409125090564,2,-0.645908749094365,-1
"gyf",0.00269336683805127,0.0792397659556765,0.918066867206272,3,2.91537350036822,3,-0.0846264996317792,0
"gyg",0.979083117329666,0.02061053723391,0.000306345436423716,1,1.02122322810676,1,0.0212232281067575,0
"gyi",0.97781598542073,0.0218487576778646,0.000335256901405567,1,1.02251927148068,1,0.0225192714806757,0
"gyl",0.996469499440018,0.00350843525130684,2.206530867499e-05,1,1.00355256586866,1,0.00355256586865682,0
